struct_id	relationship_name	orphanet_id	dise_name	dise_type	drug_name
200	contraindication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	amprenavir
200	contraindication	98879	Hemophilia B	rare_genetic	amprenavir
1601	contraindication	169799	Mild hemophilia B	rare_genetic	lopinavir
1601	contraindication	169796	Moderately severe hemophilia B	rare_genetic	lopinavir
1601	contraindication	169793	Severe hemophilia B	rare_genetic	lopinavir
1601	contraindication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	lopinavir
1601	contraindication	98879	Hemophilia B	rare_genetic	lopinavir
4143	contraindication	169799	Mild hemophilia B	rare_genetic	darunavir
4143	contraindication	169796	Moderately severe hemophilia B	rare_genetic	darunavir
4143	contraindication	169793	Severe hemophilia B	rare_genetic	darunavir
4143	contraindication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	darunavir
4143	contraindication	98879	Hemophilia B	rare_genetic	darunavir
3609	contraindication	169799	Mild hemophilia B	rare_genetic	tipranavir
3609	contraindication	169796	Moderately severe hemophilia B	rare_genetic	tipranavir
3609	contraindication	169793	Severe hemophilia B	rare_genetic	tipranavir
3609	contraindication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	tipranavir
3609	contraindication	98879	Hemophilia B	rare_genetic	tipranavir
5163	indication	169799	Mild hemophilia B	rare_genetic	nonacog alfa
5163	indication	169796	Moderately severe hemophilia B	rare_genetic	nonacog alfa
5163	indication	169793	Severe hemophilia B	rare_genetic	nonacog alfa
5163	indication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	nonacog alfa
5163	indication	98879	Hemophilia B	rare_genetic	nonacog alfa
5159	indication	169799	Mild hemophilia B	rare_genetic	eptacog alfa (activated)
5159	indication	169796	Moderately severe hemophilia B	rare_genetic	eptacog alfa (activated)
5159	indication	169793	Severe hemophilia B	rare_genetic	eptacog alfa (activated)
5159	indication	177929	Symptomatic form of hemophilia B in female carriers	rare_genetic	eptacog alfa (activated)
5159	indication	98879	Hemophilia B	rare_genetic	eptacog alfa (activated)
658	indication	181425	Major hypertriglyceridemia	rare_genetic	ciprofibrate
658	indication	181422	Rare hyperlipidemia	rare_genetic	ciprofibrate
658	indication	101953	Rare dyslipidemia	rare_genetic	ciprofibrate
609	contraindication	181425	Major hypertriglyceridemia	rare_genetic	chlorothiazide
609	contraindication	181422	Rare hyperlipidemia	rare_genetic	chlorothiazide
609	contraindication	101953	Rare dyslipidemia	rare_genetic	chlorothiazide
34	contraindication	181425	Major hypertriglyceridemia	rare_genetic	abacavir
34	contraindication	181422	Rare hyperlipidemia	rare_genetic	abacavir
34	contraindication	101953	Rare dyslipidemia	rare_genetic	abacavir
1285	indication	181425	Major hypertriglyceridemia	rare_genetic	gemfibrozil
1285	indication	181422	Rare hyperlipidemia	rare_genetic	gemfibrozil
1285	indication	101953	Rare dyslipidemia	rare_genetic	gemfibrozil
1982	contraindication	181425	Major hypertriglyceridemia	rare_genetic	olanzapine
1982	contraindication	181422	Rare hyperlipidemia	rare_genetic	olanzapine
1982	contraindication	101953	Rare dyslipidemia	rare_genetic	olanzapine
2592	contraindication	181425	Major hypertriglyceridemia	rare_genetic	tenofovir
2592	contraindication	181422	Rare hyperlipidemia	rare_genetic	tenofovir
2592	contraindication	101953	Rare dyslipidemia	rare_genetic	tenofovir
78	contraindication	181425	Major hypertriglyceridemia	rare_genetic	acitretin
78	contraindication	181422	Rare hyperlipidemia	rare_genetic	acitretin
78	contraindication	101953	Rare dyslipidemia	rare_genetic	acitretin
1209	contraindication	181425	Major hypertriglyceridemia	rare_genetic	fluoxetine
1209	contraindication	181422	Rare hyperlipidemia	rare_genetic	fluoxetine
1209	contraindication	101953	Rare dyslipidemia	rare_genetic	fluoxetine
4405	contraindication	181425	Major hypertriglyceridemia	rare_genetic	colesevelam
4405	contraindication	181422	Rare hyperlipidemia	rare_genetic	colesevelam
4405	contraindication	101953	Rare dyslipidemia	rare_genetic	colesevelam
1116	contraindication	181425	Major hypertriglyceridemia	rare_genetic	etretinate
1116	contraindication	181422	Rare hyperlipidemia	rare_genetic	etretinate
1116	contraindication	101953	Rare dyslipidemia	rare_genetic	etretinate
1759	contraindication	181425	Major hypertriglyceridemia	rare_genetic	methylclothiazide
1759	contraindication	181422	Rare hyperlipidemia	rare_genetic	methylclothiazide
1759	contraindication	101953	Rare dyslipidemia	rare_genetic	methylclothiazide
989	contraindication	181425	Major hypertriglyceridemia	rare_genetic	efavirenz
989	contraindication	181422	Rare hyperlipidemia	rare_genetic	efavirenz
989	contraindication	101953	Rare dyslipidemia	rare_genetic	efavirenz
2351	contraindication	181425	Major hypertriglyceridemia	rare_genetic	raloxifene
2351	contraindication	181422	Rare hyperlipidemia	rare_genetic	raloxifene
2351	contraindication	101953	Rare dyslipidemia	rare_genetic	raloxifene
870	contraindication	181425	Major hypertriglyceridemia	rare_genetic	dienestrol
870	contraindication	181422	Rare hyperlipidemia	rare_genetic	dienestrol
870	contraindication	101953	Rare dyslipidemia	rare_genetic	dienestrol
4261	contraindication	181425	Major hypertriglyceridemia	rare_genetic	ferrous fumarate
4261	contraindication	181422	Rare hyperlipidemia	rare_genetic	ferrous fumarate
4261	contraindication	101953	Rare dyslipidemia	rare_genetic	ferrous fumarate
674	contraindication	181425	Major hypertriglyceridemia	rare_genetic	clevidipine
674	contraindication	181422	Rare hyperlipidemia	rare_genetic	clevidipine
674	contraindication	101953	Rare dyslipidemia	rare_genetic	clevidipine
2046	contraindication	181425	Major hypertriglyceridemia	rare_genetic	palonosetron
2046	contraindication	181422	Rare hyperlipidemia	rare_genetic	palonosetron
2046	contraindication	101953	Rare dyslipidemia	rare_genetic	palonosetron
2713	contraindication	181425	Major hypertriglyceridemia	rare_genetic	tranexamic acid
2713	contraindication	181422	Rare hyperlipidemia	rare_genetic	tranexamic acid
2713	contraindication	101953	Rare dyslipidemia	rare_genetic	tranexamic acid
4505	indication	181425	Major hypertriglyceridemia	rare_genetic	choline fenofibrate
4505	indication	181422	Rare hyperlipidemia	rare_genetic	choline fenofibrate
4505	indication	101953	Rare dyslipidemia	rare_genetic	choline fenofibrate
2391	contraindication	181425	Major hypertriglyceridemia	rare_genetic	ritonavir
2391	contraindication	181422	Rare hyperlipidemia	rare_genetic	ritonavir
2391	contraindication	101953	Rare dyslipidemia	rare_genetic	ritonavir
4380	contraindication	181425	Major hypertriglyceridemia	rare_genetic	desvenlafaxine
4380	contraindication	181422	Rare hyperlipidemia	rare_genetic	desvenlafaxine
4380	contraindication	101953	Rare dyslipidemia	rare_genetic	desvenlafaxine
3609	contraindication	181425	Major hypertriglyceridemia	rare_genetic	tipranavir
3609	contraindication	181422	Rare hyperlipidemia	rare_genetic	tipranavir
3609	contraindication	101953	Rare dyslipidemia	rare_genetic	tipranavir
200	contraindication	181425	Major hypertriglyceridemia	rare_genetic	amprenavir
200	contraindication	181422	Rare hyperlipidemia	rare_genetic	amprenavir
200	contraindication	101953	Rare dyslipidemia	rare_genetic	amprenavir
1601	contraindication	181425	Major hypertriglyceridemia	rare_genetic	lopinavir
1601	contraindication	181422	Rare hyperlipidemia	rare_genetic	lopinavir
1601	contraindication	101953	Rare dyslipidemia	rare_genetic	lopinavir
1612	indication	181425	Major hypertriglyceridemia	rare_genetic	lovastatin
1612	indication	181422	Rare hyperlipidemia	rare_genetic	lovastatin
1612	indication	101953	Rare dyslipidemia	rare_genetic	lovastatin
2422	contraindication	181425	Major hypertriglyceridemia	rare_genetic	saquinavir
2422	contraindication	181422	Rare hyperlipidemia	rare_genetic	saquinavir
2422	contraindication	101953	Rare dyslipidemia	rare_genetic	saquinavir
1152	indication	181425	Major hypertriglyceridemia	rare_genetic	fenofibrate
1152	indication	181422	Rare hyperlipidemia	rare_genetic	fenofibrate
1152	indication	101953	Rare dyslipidemia	rare_genetic	fenofibrate
2835	indication	181425	Major hypertriglyceridemia	rare_genetic	nicotinic acid
2835	indication	181422	Rare hyperlipidemia	rare_genetic	nicotinic acid
2835	indication	101953	Rare dyslipidemia	rare_genetic	nicotinic acid
1003	contraindication	181425	Major hypertriglyceridemia	rare_genetic	emtricitabine
1003	contraindication	181422	Rare hyperlipidemia	rare_genetic	emtricitabine
1003	contraindication	101953	Rare dyslipidemia	rare_genetic	emtricitabine
1714	contraindication	181425	Major hypertriglyceridemia	rare_genetic	mestranol
1714	contraindication	181422	Rare hyperlipidemia	rare_genetic	mestranol
1714	contraindication	101953	Rare dyslipidemia	rare_genetic	mestranol
2813	contraindication	181425	Major hypertriglyceridemia	rare_genetic	venlafaxine
2813	contraindication	181422	Rare hyperlipidemia	rare_genetic	venlafaxine
2813	contraindication	101953	Rare dyslipidemia	rare_genetic	venlafaxine
2593	contraindication	181425	Major hypertriglyceridemia	rare_genetic	tenofovir disoproxil
2593	contraindication	181422	Rare hyperlipidemia	rare_genetic	tenofovir disoproxil
2593	contraindication	101953	Rare dyslipidemia	rare_genetic	tenofovir disoproxil
1437	contraindication	181425	Major hypertriglyceridemia	rare_genetic	indinavir
1437	contraindication	181422	Rare hyperlipidemia	rare_genetic	indinavir
1437	contraindication	101953	Rare dyslipidemia	rare_genetic	indinavir
1095	contraindication	181425	Major hypertriglyceridemia	rare_genetic	etynodiol
1095	contraindication	181422	Rare hyperlipidemia	rare_genetic	etynodiol
1095	contraindication	101953	Rare dyslipidemia	rare_genetic	etynodiol
2337	contraindication	181425	Major hypertriglyceridemia	rare_genetic	quetiapine
2337	contraindication	181422	Rare hyperlipidemia	rare_genetic	quetiapine
2337	contraindication	101953	Rare dyslipidemia	rare_genetic	quetiapine
1539	contraindication	181425	Major hypertriglyceridemia	rare_genetic	lamivudine
1539	contraindication	181422	Rare hyperlipidemia	rare_genetic	lamivudine
1539	contraindication	101953	Rare dyslipidemia	rare_genetic	lamivudine
760	contraindication	181425	Major hypertriglyceridemia	rare_genetic	ciclosporin
760	contraindication	181422	Rare hyperlipidemia	rare_genetic	ciclosporin
760	contraindication	101953	Rare dyslipidemia	rare_genetic	ciclosporin
2370	contraindication	181425	Major hypertriglyceridemia	rare_genetic	reserpine
2370	contraindication	181422	Rare hyperlipidemia	rare_genetic	reserpine
2370	contraindication	101953	Rare dyslipidemia	rare_genetic	reserpine
1110	contraindication	181425	Major hypertriglyceridemia	rare_genetic	etonogestrel
1110	contraindication	181422	Rare hyperlipidemia	rare_genetic	etonogestrel
1110	contraindication	101953	Rare dyslipidemia	rare_genetic	etonogestrel
1508	contraindication	181425	Major hypertriglyceridemia	rare_genetic	isotretinoin
1508	contraindication	181422	Rare hyperlipidemia	rare_genetic	isotretinoin
1508	contraindication	101953	Rare dyslipidemia	rare_genetic	isotretinoin
1816	contraindication	181425	Major hypertriglyceridemia	rare_genetic	mirtazapine
1816	contraindication	181422	Rare hyperlipidemia	rare_genetic	mirtazapine
1816	contraindication	101953	Rare dyslipidemia	rare_genetic	mirtazapine
1240	contraindication	181425	Major hypertriglyceridemia	rare_genetic	fosamprenavir
1240	contraindication	181422	Rare hyperlipidemia	rare_genetic	fosamprenavir
1240	contraindication	101953	Rare dyslipidemia	rare_genetic	fosamprenavir
4143	contraindication	181425	Major hypertriglyceridemia	rare_genetic	darunavir
4143	contraindication	181422	Rare hyperlipidemia	rare_genetic	darunavir
4143	contraindication	101953	Rare dyslipidemia	rare_genetic	darunavir
3174	off-label use	181425	Major hypertriglyceridemia	rare_genetic	eicosapentaenoic acid
3174	off-label use	181422	Rare hyperlipidemia	rare_genetic	eicosapentaenoic acid
3174	off-label use	101953	Rare dyslipidemia	rare_genetic	eicosapentaenoic acid
1762	contraindication	181425	Major hypertriglyceridemia	rare_genetic	methyldopa
1762	contraindication	181422	Rare hyperlipidemia	rare_genetic	methyldopa
1762	contraindication	101953	Rare dyslipidemia	rare_genetic	methyldopa
2861	contraindication	181425	Major hypertriglyceridemia	rare_genetic	zidovudine
2861	contraindication	181422	Rare hyperlipidemia	rare_genetic	zidovudine
2861	contraindication	101953	Rare dyslipidemia	rare_genetic	zidovudine
869	contraindication	181425	Major hypertriglyceridemia	rare_genetic	didanosine
869	contraindication	181422	Rare hyperlipidemia	rare_genetic	didanosine
869	contraindication	101953	Rare dyslipidemia	rare_genetic	didanosine
810	contraindication	181425	Major hypertriglyceridemia	rare_genetic	deserpidine
810	contraindication	181422	Rare hyperlipidemia	rare_genetic	deserpidine
810	contraindication	101953	Rare dyslipidemia	rare_genetic	deserpidine
2708	contraindication	181425	Major hypertriglyceridemia	rare_genetic	torsemide
2708	contraindication	181422	Rare hyperlipidemia	rare_genetic	torsemide
2708	contraindication	101953	Rare dyslipidemia	rare_genetic	torsemide
2446	contraindication	181425	Major hypertriglyceridemia	rare_genetic	sirolimus
2446	contraindication	181422	Rare hyperlipidemia	rare_genetic	sirolimus
2446	contraindication	101953	Rare dyslipidemia	rare_genetic	sirolimus
1963	contraindication	181425	Major hypertriglyceridemia	rare_genetic	norethindrone acetate
1963	contraindication	181422	Rare hyperlipidemia	rare_genetic	norethindrone acetate
1963	contraindication	101953	Rare dyslipidemia	rare_genetic	norethindrone acetate
2406	indication	181425	Major hypertriglyceridemia	rare_genetic	rosuvastatin
2406	indication	181422	Rare hyperlipidemia	rare_genetic	rosuvastatin
2406	indication	101953	Rare dyslipidemia	rare_genetic	rosuvastatin
2239	indication	181425	Major hypertriglyceridemia	rare_genetic	pravastatin
2239	indication	181422	Rare hyperlipidemia	rare_genetic	pravastatin
2239	indication	101953	Rare dyslipidemia	rare_genetic	pravastatin
2722	contraindication	181425	Major hypertriglyceridemia	rare_genetic	tretinoin
2722	contraindication	181422	Rare hyperlipidemia	rare_genetic	tretinoin
2722	contraindication	101953	Rare dyslipidemia	rare_genetic	tretinoin
257	indication	181425	Major hypertriglyceridemia	rare_genetic	atorvastatin
257	indication	181422	Rare hyperlipidemia	rare_genetic	atorvastatin
257	indication	101953	Rare dyslipidemia	rare_genetic	atorvastatin
2445	indication	181425	Major hypertriglyceridemia	rare_genetic	simvastatin
2445	indication	181422	Rare hyperlipidemia	rare_genetic	simvastatin
2445	indication	101953	Rare dyslipidemia	rare_genetic	simvastatin
1118	contraindication	181425	Major hypertriglyceridemia	rare_genetic	everolimus
