relationship_name	orphanet_id	dise_name	dise_type	drugbank_id	drug_name
off-label use	177904	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	rare_genetic	DB06710	Methyltestosterone
off-label use	177907	Prader-Willi syndrome due to translocation	rare_genetic	DB06710	Methyltestosterone
off-label use	177910	Prader-Willi syndrome due to imprinting mutation	rare_genetic	DB06710	Methyltestosterone
off-label use	808	Seckel syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	140	Campomelic dysplasia	rare_genetic	DB06710	Methyltestosterone
off-label use	638	Neurofibromatosis-Noonan syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	500	Noonan syndrome with multiple lentigines	rare_genetic	DB06710	Methyltestosterone
off-label use	1263	Boomerang dysplasia	rare_genetic	DB06710	Methyltestosterone
off-label use	1466	COFS syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	1507	Autosomal recessive Robinow syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	1520	Craniofrontonasal dysplasia	rare_genetic	DB06710	Methyltestosterone
off-label use	2084	Glaucoma-ectopia-microspherophakia-stiff joints-short stature syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	2323	Sanjad-Sakati syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	2701	Noonan syndrome-like disorder with loose anagen hair	rare_genetic	DB06710	Methyltestosterone
off-label use	2554	Ear-patella-short stature syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	2576	MULIBREY nanism	rare_genetic	DB06710	Methyltestosterone
off-label use	2616	3M syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	2623	Geleophysic dysplasia	rare_genetic	DB06710	Methyltestosterone
off-label use	2632	Langer mesomelic dysplasia	rare_genetic	DB06710	Methyltestosterone
off-label use	2646	Parastremmatic dwarfism	rare_genetic	DB06710	Methyltestosterone
off-label use	2645	Osteoglophonic dwarfism	rare_genetic	DB06710	Methyltestosterone
off-label use	2658	Lenz-Majewski hyperostotic dwarfism	rare_genetic	DB06710	Methyltestosterone
off-label use	3021	RAPADILINO syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	3107	Autosomal dominant Robinow syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	3163	SHORT syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	818	Smith-Lemli-Opitz syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	220295	Xeroderma pigmentosum-Cockayne syndrome complex	rare_genetic	DB06710	Methyltestosterone
off-label use	231140	Silver-Russell syndrome due to an imprinting defect of 11p15	rare_genetic	DB06710	Methyltestosterone
off-label use	231144	Silver-Russell syndrome due to 11p15 microduplication	rare_genetic	DB06710	Methyltestosterone
off-label use	329228	Microcephalic primordial dwarfism due to ZNF335 deficiency	rare_genetic	DB06710	Methyltestosterone
off-label use	319675	Microcephalic primordial dwarfism, Dauber type	rare_genetic	DB06710	Methyltestosterone
off-label use	319671	Microcephalic primordial dwarfism, Alazami type	rare_genetic	DB06710	Methyltestosterone
off-label use	319182	Wiedemann-Steiner syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	314795	SHOX-related short stature	rare_genetic	DB06710	Methyltestosterone
off-label use	363972	Noonan syndrome-like disorder with juvenile myelomonocytic leukemia	rare_genetic	DB06710	Methyltestosterone
off-label use	352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	314394	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	2637	Microcephalic osteodysplastic primordial dwarfism type II	rare_genetic	DB06710	Methyltestosterone
off-label use	391677	Short stature-optic atrophy-Pelger-Huët anomaly syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	397623	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	397590	Silver-Russell syndrome due to a point mutation	rare_genetic	DB06710	Methyltestosterone
off-label use	398069	Prader-Willi syndrome due to point mutation	rare_genetic	DB06710	Methyltestosterone
off-label use	398079	Prader-Willi-like syndrome due to point mutation	rare_genetic	DB06710	Methyltestosterone
off-label use	436144	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	436182	Microcephalic primordial dwarfism-insulin resistance syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	77258	Trichorhinophalangeal syndrome type 1 and 3	rare_genetic	DB06710	Methyltestosterone
off-label use	93325	Autosomal dominant Kenny-Caffey syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	93324	Autosomal recessive Kenny-Caffey syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	85173	IMAGe syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	rare_genetic	DB06710	Methyltestosterone
indication	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	rare_genetic	DB01420	Testosterone Propionate
indication	443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	rare_genetic	DB01420	Testosterone Propionate
indication	90796	46,XY disorder of sex development due to isolated 17,20-lyase deficiency	rare_genetic	DB01420	Testosterone Propionate
indication	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	rare_genetic	DB01185	Fluoxymesterone
indication	443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	rare_genetic	DB01185	Fluoxymesterone
indication	90796	46,XY disorder of sex development due to isolated 17,20-lyase deficiency	rare_genetic	DB01185	Fluoxymesterone
indication	648	Noonan syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	199	Cornelia de Lange syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	1465	Coffin-Siris syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	915	Aarskog-Scott syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	235	Dubowitz syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	816	Sjögren-Larsson syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	1422	Chondrodysplasia-disorder of sex development syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	177901	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	rare_genetic	DB01185	Fluoxymesterone
indication	177904	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	rare_genetic	DB01185	Fluoxymesterone
indication	177907	Prader-Willi syndrome due to translocation	rare_genetic	DB01185	Fluoxymesterone
indication	177910	Prader-Willi syndrome due to imprinting mutation	rare_genetic	DB01185	Fluoxymesterone
indication	808	Seckel syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	140	Campomelic dysplasia	rare_genetic	DB01185	Fluoxymesterone
indication	638	Neurofibromatosis-Noonan syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	500	Noonan syndrome with multiple lentigines	rare_genetic	DB01185	Fluoxymesterone
indication	1263	Boomerang dysplasia	rare_genetic	DB01185	Fluoxymesterone
indication	1466	COFS syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	1507	Autosomal recessive Robinow syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	1520	Craniofrontonasal dysplasia	rare_genetic	DB01185	Fluoxymesterone
indication	2084	Glaucoma-ectopia-microspherophakia-stiff joints-short stature syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	2323	Sanjad-Sakati syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	2701	Noonan syndrome-like disorder with loose anagen hair	rare_genetic	DB01185	Fluoxymesterone
indication	2554	Ear-patella-short stature syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	2576	MULIBREY nanism	rare_genetic	DB01185	Fluoxymesterone
indication	2616	3M syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	2623	Geleophysic dysplasia	rare_genetic	DB01185	Fluoxymesterone
indication	2632	Langer mesomelic dysplasia	rare_genetic	DB01185	Fluoxymesterone
indication	2646	Parastremmatic dwarfism	rare_genetic	DB01185	Fluoxymesterone
indication	2645	Osteoglophonic dwarfism	rare_genetic	DB01185	Fluoxymesterone
indication	2658	Lenz-Majewski hyperostotic dwarfism	rare_genetic	DB01185	Fluoxymesterone
indication	3021	RAPADILINO syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	3107	Autosomal dominant Robinow syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	3163	SHORT syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	818	Smith-Lemli-Opitz syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	220295	Xeroderma pigmentosum-Cockayne syndrome complex	rare_genetic	DB01185	Fluoxymesterone
indication	231140	Silver-Russell syndrome due to an imprinting defect of 11p15	rare_genetic	DB01185	Fluoxymesterone
indication	231144	Silver-Russell syndrome due to 11p15 microduplication	rare_genetic	DB01185	Fluoxymesterone
indication	329228	Microcephalic primordial dwarfism due to ZNF335 deficiency	rare_genetic	DB01185	Fluoxymesterone
indication	319675	Microcephalic primordial dwarfism, Dauber type	rare_genetic	DB01185	Fluoxymesterone
indication	319671	Microcephalic primordial dwarfism, Alazami type	rare_genetic	DB01185	Fluoxymesterone
indication	319182	Wiedemann-Steiner syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	314795	SHOX-related short stature	rare_genetic	DB01185	Fluoxymesterone
indication	363972	Noonan syndrome-like disorder with juvenile myelomonocytic leukemia	rare_genetic	DB01185	Fluoxymesterone
indication	352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	314394	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	2637	Microcephalic osteodysplastic primordial dwarfism type II	rare_genetic	DB01185	Fluoxymesterone
indication	391677	Short stature-optic atrophy-Pelger-Huët anomaly syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	397623	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	397590	Silver-Russell syndrome due to a point mutation	rare_genetic	DB01185	Fluoxymesterone
indication	398069	Prader-Willi syndrome due to point mutation	rare_genetic	DB01185	Fluoxymesterone
indication	398079	Prader-Willi-like syndrome due to point mutation	rare_genetic	DB01185	Fluoxymesterone
indication	436144	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	436182	Microcephalic primordial dwarfism-insulin resistance syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	77258	Trichorhinophalangeal syndrome type 1 and 3	rare_genetic	DB01185	Fluoxymesterone
indication	93325	Autosomal dominant Kenny-Caffey syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	93324	Autosomal recessive Kenny-Caffey syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	85173	IMAGe syndrome	rare_genetic	DB01185	Fluoxymesterone
indication	98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	rare_genetic	DB01185	Fluoxymesterone
indication	165991	Exercise-induced hyperinsulinism	rare_genetic	DB01119	Diazoxide
indication	263458	Hyperinsulinism due to INSR deficiency	rare_genetic	DB01119	Diazoxide
indication	263455	Hyperinsulinism due to HNF4A deficiency	rare_genetic	DB01119	Diazoxide
indication	276580	Autosomal dominant hyperinsulinism due to Kir6.2 deficiency	rare_genetic	DB01119	Diazoxide
indication	276575	Autosomal dominant hyperinsulinism due to SUR1 deficiency	rare_genetic	DB01119	Diazoxide
indication	276598	Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency	rare_genetic	DB01119	Diazoxide
indication	276603	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	rare_genetic	DB01119	Diazoxide
indication	276556	Hyperinsulinism due to UCP2 deficiency	rare_genetic	DB01119	Diazoxide
indication	324575	Hyperinsulinism due to HNF1A deficiency	rare_genetic	DB01119	Diazoxide
indication	79299	Hyperinsulinism due to glucokinase deficiency	rare_genetic	DB01119	Diazoxide
indication	79643	Autosomal recessive hyperinsulinism due to SUR1 deficiency	rare_genetic	DB01119	Diazoxide
indication	79644	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency	rare_genetic	DB01119	Diazoxide
indication	438274	GCGR-related hyperglucagonemia	not_genetic	DB01119	Diazoxide
indication	275786	Drug- or toxin-induced pulmonary arterial hypertension	not_genetic	DB00820	Tadalafil
indication	275798	Pulmonary arterial hypertension associated with connective tissue disease	not_genetic	DB00820	Tadalafil
indication	275786	Drug- or toxin-induced pulmonary arterial hypertension	not_genetic	DB00435	Nitric Oxide
indication	275798	Pulmonary arterial hypertension associated with connective tissue disease	not_genetic	DB00435	Nitric Oxide
indication	251630	Anaplastic oligodendroglioma	not_genetic	DB00262	Carmustine
indication	251656	Oligoastrocytoma	not_genetic	DB00262	Carmustine
indication	251663	Anaplastic oligoastrocytoma	not_genetic	DB00262	Carmustine
indication	251671	Angiocentric glioma	not_genetic	DB00262	Carmustine
indication	251579	Giant cell glioblastoma	not_genetic	DB00262	Carmustine
indication	251589	Anaplastic astrocytoma	not_genetic	DB00262	Carmustine
indication	251598	Protoplasmic astrocytoma	not_genetic	DB00262	Carmustine
indication	251604	Gemistocytic astrocytoma	not_genetic	DB00262	Carmustine
indication	251601	Fibrillary astrocytoma	not_genetic	DB00262	Carmustine
indication	251612	Pilocytic astrocytoma	not_genetic	DB00262	Carmustine
indication	251627	Oligodendroglioma	not_genetic	DB00262	Carmustine
indication	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00262	Carmustine
indication	163699	Alveolar soft-tissue sarcoma	not_genetic	DB00970	Dactinomycin
indication	209916	Extraskeletal myxoid chondrosarcoma	not_genetic	DB00970	Dactinomycin
indication	2030	Fibrosarcoma	not_genetic	DB00970	Dactinomycin
indication	3273	Synovial sarcoma	not_genetic	DB00970	Dactinomycin
indication	231108	Familial rhabdoid tumor	rare_genetic	DB00970	Dactinomycin
indication	370334	Extraskeletal Ewing sarcoma	not_genetic	DB00970	Dactinomycin
indication	31112	Dermatofibrosarcoma protuberans	rare_genetic	DB00970	Dactinomycin
indication	55880	Chondrosarcoma	not_genetic	DB00970	Dactinomycin
indication	79105	Myxofibrosarcoma	not_genetic	DB00970	Dactinomycin
indication	99757	Embryonal rhabdomyosarcoma	not_genetic	DB00970	Dactinomycin
indication	99756	Alveolar rhabdomyosarcoma	not_genetic	DB00970	Dactinomycin
indication	99971	Well-differentiated liposarcoma	not_genetic	DB00970	Dactinomycin
indication	99970	Dedifferentiated liposarcoma	not_genetic	DB00970	Dactinomycin
indication	99967	Myxoid/round cell liposarcoma	not_genetic	DB00970	Dactinomycin
indication	99966	Atypical teratoid rhabdoid tumor	not_genetic	DB00970	Dactinomycin
indication	163693	2p21 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	819	Smith-Magenis syndrome	rare_genetic	DB00970	Dactinomycin
indication	2308	Jacobsen syndrome	rare_genetic	DB00970	Dactinomycin
indication	171829	6q16 deletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	199318	15q13.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	1587	Monosomy 13q14	rare_genetic	DB00970	Dactinomycin
indication	1620	Distal monosomy 3p	rare_genetic	DB00970	Dactinomycin
indication	1627	Deletion 5q35	rare_genetic	DB00970	Dactinomycin
indication	1001	2q37 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	1596	Distal monosomy 15q	rare_genetic	DB00970	Dactinomycin
indication	1617	2q24 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	1606	1p36 deletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251019	2q32q33 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251028	2q33.1 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251061	7q31 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251066	8p11.2 deletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251071	8p23.1 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	251056	6q25 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	254525	Paternal 14q32.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	254528	Maternal 14q32.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261144	14q12 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261222	Distal 16p11.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261190	15q14 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261197	Proximal 16p11.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261295	20p12.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261279	17q23.1q23.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261265	17q12 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261250	16q24.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261257	Distal 17p13.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	261330	Distal 22q11.2 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	264200	14q22q23 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	rare_genetic	DB00970	Dactinomycin
indication	280325	Distal monosomy 12p	rare_genetic	DB00970	Dactinomycin
indication	228402	2q23.1 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	228384	5q14.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	314655	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	rare_genetic	DB00970	Dactinomycin
indication	369881	2p21 microdeletion syndrome without cystinuria	rare_genetic	DB00970	Dactinomycin
indication	363992	Ichthyosis-short stature-brachydactyly-microspherophakia syndrome	rare_genetic	DB00970	Dactinomycin
indication	363965	Koolen-De Vries syndrome due to a point mutation	rare_genetic	DB00970	Dactinomycin
indication	363958	17q21.31 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	rare_genetic	DB00970	Dactinomycin
indication	293948	1p21.3 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	313884	12p12.1 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	401986	1p31p32 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	411511	Angelman syndrome due to a point mutation	rare_genetic	DB00970	Dactinomycin
indication	411515	Angelman syndrome due to imprinting defect in 15q11-q13	rare_genetic	DB00970	Dactinomycin
indication	77301	Monosomy 9q22.3	rare_genetic	DB00970	Dactinomycin
indication	75857	6q terminal deletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	36367	Distal monosomy 1q	rare_genetic	DB00970	Dactinomycin
indication	48652	Monosomy 22q13	rare_genetic	DB00970	Dactinomycin
indication	52022	Potocki-Shaffer syndrome	rare_genetic	DB00970	Dactinomycin
indication	94064	Deafness-infertility syndrome	rare_genetic	DB00970	Dactinomycin
indication	94063	12q14 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	94065	15q24 microdeletion syndrome	rare_genetic	DB00970	Dactinomycin
indication	98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	rare_genetic	DB00970	Dactinomycin
indication	98794	Angelman syndrome due to maternal 15q11q13 deletion	rare_genetic	DB00970	Dactinomycin
off-label use	251630	Anaplastic oligodendroglioma	not_genetic	DB00570	Vinblastine
off-label use	251656	Oligoastrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251671	Angiocentric glioma	not_genetic	DB00570	Vinblastine
off-label use	251579	Giant cell glioblastoma	not_genetic	DB00570	Vinblastine
off-label use	251589	Anaplastic astrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251598	Protoplasmic astrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251604	Gemistocytic astrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251601	Fibrillary astrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251612	Pilocytic astrocytoma	not_genetic	DB00570	Vinblastine
off-label use	251627	Oligodendroglioma	not_genetic	DB00570	Vinblastine
off-label use	276627	Sporadic secreting paraganglioma	not_genetic	DB00570	Vinblastine
off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00570	Vinblastine
off-label use	29072	Hereditary pheochromocytoma-paraganglioma	rare_genetic	DB00570	Vinblastine
off-label use	163693	2p21 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	819	Smith-Magenis syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	2308	Jacobsen syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	171829	6q16 deletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	199318	15q13.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	1587	Monosomy 13q14	rare_genetic	DB00694	Daunorubicin
off-label use	1620	Distal monosomy 3p	rare_genetic	DB00694	Daunorubicin
off-label use	1627	Deletion 5q35	rare_genetic	DB00694	Daunorubicin
off-label use	1001	2q37 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	1596	Distal monosomy 15q	rare_genetic	DB00694	Daunorubicin
off-label use	1617	2q24 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	1606	1p36 deletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251019	2q32q33 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251028	2q33.1 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251061	7q31 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251066	8p11.2 deletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251071	8p23.1 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	251056	6q25 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	254525	Paternal 14q32.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	254528	Maternal 14q32.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261144	14q12 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261222	Distal 16p11.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261190	15q14 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261197	Proximal 16p11.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261295	20p12.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261279	17q23.1q23.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261265	17q12 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261250	16q24.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261257	Distal 17p13.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	261330	Distal 22q11.2 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	264200	14q22q23 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	rare_genetic	DB00694	Daunorubicin
off-label use	280325	Distal monosomy 12p	rare_genetic	DB00694	Daunorubicin
off-label use	228402	2q23.1 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	228384	5q14.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	314655	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	rare_genetic	DB00694	Daunorubicin
off-label use	369881	2p21 microdeletion syndrome without cystinuria	rare_genetic	DB00694	Daunorubicin
off-label use	363992	Ichthyosis-short stature-brachydactyly-microspherophakia syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	363965	Koolen-De Vries syndrome due to a point mutation	rare_genetic	DB00694	Daunorubicin
off-label use	363958	17q21.31 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	rare_genetic	DB00694	Daunorubicin
off-label use	293948	1p21.3 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	313884	12p12.1 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	401986	1p31p32 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	411511	Angelman syndrome due to a point mutation	rare_genetic	DB00694	Daunorubicin
off-label use	411515	Angelman syndrome due to imprinting defect in 15q11-q13	rare_genetic	DB00694	Daunorubicin
off-label use	77301	Monosomy 9q22.3	rare_genetic	DB00694	Daunorubicin
off-label use	75857	6q terminal deletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	36367	Distal monosomy 1q	rare_genetic	DB00694	Daunorubicin
off-label use	48652	Monosomy 22q13	rare_genetic	DB00694	Daunorubicin
off-label use	52022	Potocki-Shaffer syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	94064	Deafness-infertility syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	94063	12q14 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	94065	15q24 microdeletion syndrome	rare_genetic	DB00694	Daunorubicin
off-label use	98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	rare_genetic	DB00694	Daunorubicin
off-label use	98794	Angelman syndrome due to maternal 15q11q13 deletion	rare_genetic	DB00694	Daunorubicin
off-label use	251630	Anaplastic oligodendroglioma	not_genetic	DB00694	Daunorubicin
off-label use	251656	Oligoastrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251671	Angiocentric glioma	not_genetic	DB00694	Daunorubicin
off-label use	251579	Giant cell glioblastoma	not_genetic	DB00694	Daunorubicin
off-label use	251589	Anaplastic astrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251598	Protoplasmic astrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251604	Gemistocytic astrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251601	Fibrillary astrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251612	Pilocytic astrocytoma	not_genetic	DB00694	Daunorubicin
off-label use	251627	Oligodendroglioma	not_genetic	DB00694	Daunorubicin
off-label use	276627	Sporadic secreting paraganglioma	not_genetic	DB00694	Daunorubicin
off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00694	Daunorubicin
off-label use	29072	Hereditary pheochromocytoma-paraganglioma	rare_genetic	DB00694	Daunorubicin
off-label use	220402	Limited cutaneous systemic sclerosis	not_genetic	DB00270	Isradipine
off-label use	220402	Limited cutaneous systemic sclerosis	not_genetic	DB01023	Felodipine
off-label use	220402	Limited cutaneous systemic sclerosis	not_genetic	DB00622	Nicardipine
off-label use	220402	Limited cutaneous systemic sclerosis	not_genetic	DB01115	Nifedipine
indication	289157	Hypocalcemic vitamin D-dependent rickets	rare_genetic	DB00153	Ergocalciferol
indication	289157	Hypocalcemic vitamin D-dependent rickets	rare_genetic	DB00169	Cholecalciferol
indication	289157	Hypocalcemic vitamin D-dependent rickets	rare_genetic	DB01070	Dihydrotachysterol
off-label use	289157	Hypocalcemic vitamin D-dependent rickets	rare_genetic	DB00136	Calcitriol
indication	2801	Juvenile Paget disease	rare_genetic	DB01077	Etidronic acid
indication	2801	Juvenile Paget disease	rare_genetic	DB00884	Risedronate
