:ID,identifier:string,name:string,:LABEL
4074,4074,"M6PR",Gene
C0028259,C0028259,"Nodule",Side Effect
124912,124912,"SPACA3",Gene
1031,1031,"CDKN2C",Gene
10842,10842,"PPP1R17",Gene
C0860433,C0860433,"Irreversible renal failure",Side Effect
79074,79074,"C2orf49",Gene
GO:1903203,GO:1903203,"regulation of oxidative stress-induced neuron death",Biological Process
GO:0052548,GO:0052548,"regulation of endopeptidase activity",Biological Process
C0235467,C0235467,"Angina pectoris aggravated",Side Effect
672,672,"BRCA1",Gene
8439,8439,"NSMAF",Gene
51326,51326,"ARL17A",Gene
DB08930,DB08930,"Dolutegravir",Compound
GO:1904062,GO:1904062,"regulation of cation transmembrane transport",Biological Process
GO:0090034,GO:0090034,"regulation of chaperone-mediated protein complex assembly",Biological Process
6416,6416,"MAP2K4",Gene
GO:0000320,GO:0000320,"re-entry into mitotic cell cycle",Biological Process
C0008924,C0008924,"Cleft lip",Side Effect
GO:0019908,GO:0019908,"nuclear cyclin-dependent protein kinase holoenzyme complex",Cellular Component
338872,338872,"C1QTNF9",Gene
101927375,101927375,"LOC101927375",Gene
GO:0021586,GO:0021586,"pons maturation",Biological Process
119587,119587,"CPXM2",Gene
23063,23063,"WAPAL",Gene
22930,22930,"RAB3GAP1",Gene
GO:0071047,GO:0071047,"polyadenylation-dependent mRNA catabolic process",Biological Process
50624,50624,"CUZD1",Gene
GO:0008033,GO:0008033,"tRNA processing",Biological Process
641372,641372,"ACOT6",Gene
GO:0004791,GO:0004791,"thioredoxin-disulfide reductase activity",Molecular Function
3110,3110,"MNX1",Gene
GO:0042159,GO:0042159,"lipoprotein catabolic process",Biological Process
GO:0035148,GO:0035148,"tube formation",Biological Process
343173,343173,"OR2T3",Gene
116729,116729,"PPP1R27",Gene
GO:1903421,GO:1903421,"regulation of synaptic vesicle recycling",Biological Process
2627,2627,"GATA6",Gene
10390,10390,"CEPT1",Gene
28512,28512,"NKIRAS1",Gene
285,285,"ANGPT2",Gene
100996331,100996331,"POTEB",Gene
C0037199,C0037199,"Sinusitis",Side Effect
55737,55737,"VPS35",Gene
C0018801,C0018801,"Cardiac failure",Side Effect
26013,26013,"L3MBTL1",Gene
GO:0006412,GO:0006412,"translation",Biological Process
C0034011,C0034011,"Puberty",Side Effect
348654,348654,"GEN1",Gene
GO:2001022,GO:2001022,"positive regulation of response to DNA damage stimulus",Biological Process
PC7_2707,PC7_2707,"Crosslinking of collagen fibrils",Pathway
GO:0061213,GO:0061213,"positive regulation of mesonephros development",Biological Process
DB00177,DB00177,"Valsartan",Compound
GO:0043198,GO:0043198,"dendritic shaft",Cellular Component
105379762,105379762,"LOC105379762",Gene
5577,5577,"PRKAR2B",Gene
GO:0005672,GO:0005672,"transcription factor TFIIA complex",Cellular Component
GO:0044298,GO:0044298,"cell body membrane",Cellular Component
C0858751,C0858751,"Lip blister",Side Effect
642968,642968,"FAM163B",Gene
4706,4706,"NDUFAB1",Gene
GO:0036402,GO:0036402,"proteasome-activating ATPase activity",Molecular Function
55328,55328,"RNLS",Gene
100526664,100526664,"LY75-CD302",Gene
2207,2207,"FCER1G",Gene
54877,54877,"ZCCHC2",Gene
80762,80762,"NDFIP1",Gene
PC7_7786,PC7_7786,"TCR signaling",Pathway
C0024523,C0024523,"Malabsorption",Side Effect
N0000007542,N0000007542,"Benzodiazepines",Pharmacologic Class
312,312,"ANXA13",Gene
10063,10063,"COX17",Gene
GO:1901380,GO:1901380,"negative regulation of potassium ion transmembrane transport",Biological Process
GO:0070564,GO:0070564,"positive regulation of vitamin D receptor signaling pathway",Biological Process
GO:0015732,GO:0015732,"prostaglandin transport",Biological Process
GO:0005592,GO:0005592,"collagen type XI trimer",Cellular Component
GO:0035434,GO:0035434,"copper ion transmembrane transport",Biological Process
105371934,105371934,"LOC105371934",Gene
GO:0032596,GO:0032596,"protein transport into membrane raft",Biological Process
DB00974,DB00974,"Edetic Acid",Compound
C0238461,C0238461,"Anaplastic thyroid cancer",Side Effect
GO:0036297,GO:0036297,"interstrand cross-link repair",Biological Process
102724250,102724250,"LOC102724250",Gene
645051,645051,"GAGE13",Gene
C0558353,C0558353,"Carcinoma of tongue",Side Effect
57795,57795,"BRINP2",Gene
GO:0006216,GO:0006216,"cytidine catabolic process",Biological Process
GO:0030659,GO:0030659,"cytoplasmic vesicle membrane",Cellular Component
GO:0071231,GO:0071231,"cellular response to folic acid",Biological Process
GO:0001582,GO:0001582,"detection of chemical stimulus involved in sensory perception of sweet taste",Biological Process
4286,4286,"MITF",Gene
GO:0016649,GO:0016649,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor",Molecular Function
56956,56956,"LHX9",Gene
GO:0032212,GO:0032212,"positive regulation of telomere maintenance via telomerase",Biological Process
GO:0032897,GO:0032897,"negative regulation of viral transcription",Biological Process
GO:0060743,GO:0060743,"epithelial cell maturation involved in prostate gland development",Biological Process
641649,641649,"TMEM91",Gene
D009123,D009123,"Muscle Hypotonia",Symptom
160760,160760,"PPTC7",Gene
80310,80310,"PDGFD",Gene
105373985,105373985,"LOC105373985",Gene
PC7_8208,PC7_8208,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",Pathway
9611,9611,"NCOR1",Gene
C0854082,C0854082,"Blood prolactin increased",Side Effect
8740,8740,"TNFSF14",Gene
26254,26254,"OPTC",Gene
GO:1903243,GO:1903243,"negative regulation of cardiac muscle hypertrophy in response to stress",Biological Process
GO:0017158,GO:0017158,"regulation of calcium ion-dependent exocytosis",Biological Process
90113,90113,"VWA5B2",Gene
GO:0005607,GO:0005607,"laminin-2 complex",Cellular Component
GO:0001662,GO:0001662,"behavioral fear response",Biological Process
6209,6209,"RPS15",Gene
155435,155435,"RBM33",Gene
GO:0032675,GO:0032675,"regulation of interleukin-6 production",Biological Process
C0877038,C0877038,"Electrocardiogram poor R-wave progression",Side Effect
101060825,101060825,"LOC101060825",Gene
GO:0032053,GO:0032053,"ciliary basal body organization",Biological Process
C0085595,C0085595,"Body odor",Side Effect
PC7_8680,PC7_8680,"Validated transcriptional targets of TAp63 isoforms",Pathway
C0860204,C0860204,"Cholestatic liver disease",Side Effect
92140,92140,"MTDH",Gene
GO:0001779,GO:0001779,"natural killer cell differentiation",Biological Process
C0040425,C0040425,"Tonsillitis",Side Effect
DB01229,DB01229,"Paclitaxel",Compound
79036,79036,"KXD1",Gene
GO:0008948,GO:0008948,"oxaloacetate decarboxylase activity",Molecular Function
147339,147339,"C18orf25",Gene
C0406317,C0406317,"Plaque psoriasis",Side Effect
DB00352,DB00352,"Tioguanine",Compound
1456,1456,"CSNK1G3",Gene
GO:0003941,GO:0003941,"L-serine ammonia-lyase activity",Molecular Function
GO:1901321,GO:1901321,"positive regulation of heart induction",Biological Process
100462981,100462981,"MTRNR2L2",Gene
C0149770,C0149770,"Rectal abscess",Side Effect
8288,8288,"EPX",Gene
149175,149175,"MANEAL",Gene
25802,25802,"LMOD1",Gene
GO:1902837,GO:1902837,"amino acid import into cell",Biological Process
51691,51691,"LSM8",Gene
GO:0030621,GO:0030621,"U4 snRNA binding",Molecular Function
7837,7837,"PXDN",Gene
PC7_4093,PC7_4093,"Galactose catabolism",Pathway
GO:0050833,GO:0050833,"pyruvate transmembrane transporter activity",Molecular Function
GO:2001053,GO:2001053,"regulation of mesenchymal cell apoptotic process",Biological Process
390883,390883,"OR7G3",Gene
5942,5942,"RBMY1C",Gene
144717,144717,"FAM109A",Gene
23424,23424,"TDRD7",Gene
GO:0042596,GO:0042596,"fear response",Biological Process
DB00539,DB00539,"Toremifene",Compound
197387,197387,"LOC197387",Gene
729438,729438,"GATSL2",Gene
83861,83861,"RSPH3",Gene
UBERON:0001295,UBERON:0001295,"endometrium",Anatomy
GO:0044090,GO:0044090,"positive regulation of vacuole organization",Biological Process
151613,151613,"TTC14",Gene
GO:0015562,GO:0015562,"efflux transmembrane transporter activity",Molecular Function
63908,63908,"NAPB",Gene
GO:0019464,GO:0019464,"glycine decarboxylation via glycine cleavage system",Biological Process
90693,90693,"CCDC126",Gene
3020,3020,"H3F3A",Gene
10243,10243,"GPHN",Gene
151126,151126,"ZNF385B",Gene
GO:0060066,GO:0060066,"oviduct development",Biological Process
GO:0004793,GO:0004793,"threonine aldolase activity",Molecular Function
GO:0015199,GO:0015199,"amino-acid betaine transmembrane transporter activity",Molecular Function
DB01216,DB01216,"Finasteride",Compound
C0034013,C0034013,"Precocious puberty",Side Effect
131177,131177,"FAM3D",Gene
C0029089,C0029089,"Ophthalmoplegia",Side Effect
25862,25862,"USP49",Gene
GO:0009303,GO:0009303,"rRNA transcription",Biological Process
GO:0097324,GO:0097324,"melanocyte migration",Biological Process
C0151981,C0151981,"Peptic ulcer reactivated",Side Effect
GO:1903898,GO:1903898,"negative regulation of PERK-mediated unfolded protein response",Biological Process
GO:0006607,GO:0006607,"NLS-bearing protein import into nucleus",Biological Process
105371727,105371727,"LOC105371727",Gene
DB00753,DB00753,"Isoflurane",Compound
7385,7385,"UQCRC2",Gene
N0000008016,N0000008016,"Barbiturates",Pharmacologic Class
93643,93643,"TJAP1",Gene
GO:0098535,GO:0098535,"de novo centriole assembly",Biological Process
285148,285148,"IAH1",Gene
DOID:4362,DOID:4362,"cervical cancer",Disease
C1609496,C1609496,"Eyelid exfoliation",Side Effect
58160,58160,"NFE4",Gene
GO:0071106,GO:0071106,"adenosine 3',5'-bisphosphate transmembrane transport",Biological Process
C0007166,C0007166,"Cardiac output decreased",Side Effect
170691,170691,"ADAMTS17",Gene
GO:0070374,GO:0070374,"positive regulation of ERK1 and ERK2 cascade",Biological Process
GO:0032366,GO:0032366,"intracellular sterol transport",Biological Process
2056,2056,"EPO",Gene
GO:0071862,GO:0071862,"protein phosphatase type 1 activator activity",Molecular Function
GO:1903047,GO:1903047,"mitotic cell cycle process",Biological Process
55238,55238,"SLC38A7",Gene
8853,8853,"ASAP2",Gene
9464,9464,"HAND2",Gene
GO:1903121,GO:1903121,"regulation of TRAIL-activated apoptotic signaling pathway",Biological Process
GO:1900110,GO:1900110,"negative regulation of histone H3-K9 dimethylation",Biological Process
C0009144,C0009144,"Tongue coated",Side Effect
374900,374900,"ZNF568",Gene
GO:0002625,GO:0002625,"regulation of T cell antigen processing and presentation",Biological Process
GO:0060715,GO:0060715,"syncytiotrophoblast cell differentiation involved in labyrinthine layer development",Biological Process
GO:0034661,GO:0034661,"ncRNA catabolic process",Biological Process
7054,7054,"TH",Gene
DB08896,DB08896,"Regorafenib",Compound
DB01081,DB01081,"Diphenoxylate",Compound
GO:0051400,GO:0051400,"BH domain binding",Molecular Function
390036,390036,"OR52K1",Gene
4139,4139,"MARK1",Gene
C0235763,C0235763,"Psoriasis flare-up",Side Effect
GO:0051966,GO:0051966,"regulation of synaptic transmission, glutamatergic",Biological Process
GO:0042322,GO:0042322,"negative regulation of circadian sleep/wake cycle, REM sleep",Biological Process
GO:0033084,GO:0033084,"regulation of immature T cell proliferation in thymus",Biological Process
3652,3652,"IPP",Gene
GO:1903307,GO:1903307,"positive regulation of regulated secretory pathway",Biological Process
64089,64089,"SNX16",Gene
GO:0071676,GO:0071676,"negative regulation of mononuclear cell migration",Biological Process
GO:0018216,GO:0018216,"peptidyl-arginine methylation",Biological Process
132321,132321,"C4orf33",Gene
9524,9524,"TECR",Gene
GO:0006749,GO:0006749,"glutathione metabolic process",Biological Process
C0392378,C0392378,"Gingival ulceration",Side Effect
C0241712,C0241712,"Vulval erythema",Side Effect
GO:2000660,GO:2000660,"negative regulation of interleukin-1-mediated signaling pathway",Biological Process
399818,399818,"METTL10",Gene
23636,23636,"NUP62",Gene
59272,59272,"ACE2",Gene
D019569,D019569,"Hemifacial Spasm",Symptom
23281,23281,"MTUS2",Gene
83650,83650,"SLC35G5",Gene
DB00826,DB00826,"Natamycin",Compound
126541,126541,"OR10H4",Gene
3200,3200,"HOXA3",Gene
29089,29089,"UBE2T",Gene
55902,55902,"ACSS2",Gene
GO:0008300,GO:0008300,"isoprenoid catabolic process",Biological Process
11120,11120,"BTN2A1",Gene
166929,166929,"SGMS2",Gene
GO:0004996,GO:0004996,"thyroid-stimulating hormone receptor activity",Molecular Function
26259,26259,"FBXW8",Gene
GO:0015165,GO:0015165,"pyrimidine nucleotide-sugar transmembrane transporter activity",Molecular Function
GO:0018212,GO:0018212,"peptidyl-tyrosine modification",Biological Process
100130051,100130051,"LOC100130051",Gene
8685,8685,"MARCO",Gene
389908,389908,"LOC389908",Gene
GO:0035349,GO:0035349,"coenzyme A transmembrane transport",Biological Process
GO:0070273,GO:0070273,"phosphatidylinositol-4-phosphate binding",Molecular Function
GO:0032613,GO:0032613,"interleukin-10 production",Biological Process
51121,51121,"RPL26L1",Gene
338094,338094,"FAM151A",Gene
GO:0031424,GO:0031424,"keratinization",Biological Process
GO:0034705,GO:0034705,"potassium channel complex",Cellular Component
5283,5283,"PIGH",Gene
23309,23309,"SIN3B",Gene
83742,83742,"MARVELD1",Gene
DB08941,DB08941,"Isoxsuprine",Compound
DB00236,DB00236,"Pipobroman",Compound
105376905,105376905,"LOC105376905",Gene
4828,4828,"NMB",Gene
84823,84823,"LMNB2",Gene
55450,55450,"CAMK2N1",Gene
D012912,D012912,"Sneezing",Symptom
GO:0045927,GO:0045927,"positive regulation of growth",Biological Process
C0423773,C0423773,"Skin scaly",Side Effect
10636,10636,"RGS14",Gene
GO:0051610,GO:0051610,"serotonin uptake",Biological Process
GO:2001244,GO:2001244,"positive regulation of intrinsic apoptotic signaling pathway",Biological Process
64111,64111,"NPVF",Gene
134111,134111,"UBE2QL1",Gene
80852,80852,"GRIP2",Gene
C0338375,C0338375,"Aseptic peritonitis",Side Effect
GO:0048755,GO:0048755,"branching morphogenesis of a nerve",Biological Process
PC7_3386,PC7_3386,"EGFR interacts with phospholipase C-gamma",Pathway
131474,131474,"CHCHD4",Gene
27315,27315,"PGAP2",Gene
DB06147,DB06147,"Sulfathiazole",Compound
C0235198,C0235198,"Cerebration impaired",Side Effect
GO:0032804,GO:0032804,"negative regulation of low-density lipoprotein particle receptor catabolic process",Biological Process
GO:1903802,GO:1903802,"L-glutamate(1-) import into cell",Biological Process
GO:0021997,GO:0021997,"neural plate axis specification",Biological Process
GO:0004540,GO:0004540,"ribonuclease activity",Molecular Function
PC7_6539,PC7_6539,"Post-translational modification: synthesis of GPI-anchored proteins",Pathway
4036,4036,"LRP2",Gene
GO:0055025,GO:0055025,"positive regulation of cardiac muscle tissue development",Biological Process
259240,259240,"WFDC9",Gene
6911,6911,"TBX6",Gene
GO:2001028,GO:2001028,"positive regulation of endothelial cell chemotaxis",Biological Process
DB01058,DB01058,"Praziquantel",Compound
PC7_6561,PC7_6561,"Pre-NOTCH Expression and Processing",Pathway
57533,57533,"TBC1D14",Gene
GO:0060168,GO:0060168,"positive regulation of adenosine receptor signaling pathway",Biological Process
GO:0043492,GO:0043492,"ATPase activity, coupled to movement of substances",Molecular Function
GO:1904748,GO:1904748,"regulation of apoptotic process involved in development",Biological Process
GO:0002483,GO:0002483,"antigen processing and presentation of endogenous peptide antigen",Biological Process
57046,57046,"HRES2",Gene
345079,345079,"SOWAHB",Gene
GO:0009235,GO:0009235,"cobalamin metabolic process",Biological Process
GO:0045041,GO:0045041,"protein import into mitochondrial intermembrane space",Biological Process
79888,79888,"LPCAT1",Gene
WP2864_r79278,WP2864_r79278,"Apoptosis-related network due to altered Notch3 in ovarian cancer",Pathway
GO:0044146,GO:0044146,"negative regulation of growth of symbiont involved in interaction with host",Biological Process
1582,1582,"CYP8B1",Gene
9317,9317,"PTER",Gene
GO:0072356,GO:0072356,"chromosome passenger complex localization to kinetochore",Biological Process
GO:0002741,GO:0002741,"positive regulation of cytokine secretion involved in immune response",Biological Process
79501,79501,"OR4F5",Gene
C0002871,C0002871,"Anaemia",Side Effect
GO:0019427,GO:0019427,"acetyl-CoA biosynthetic process from acetate",Biological Process
8862,8862,"APLN",Gene
GO:0071035,GO:0071035,"nuclear polyadenylation-dependent rRNA catabolic process",Biological Process
C0006852,C0006852,"Vaginal moniliasis",Side Effect
347517,347517,"RAB41",Gene
105370705,105370705,"LOC105370705",Gene
105375274,105375274,"LOC105375274",Gene
GO:0042755,GO:0042755,"eating behavior",Biological Process
GO:0004707,GO:0004707,"MAP kinase activity",Molecular Function
84886,84886,"C1orf198",Gene
C0242379,C0242379,"Lung neoplasm malignant",Side Effect
56477,56477,"CCL28",Gene
4436,4436,"MSH2",Gene
283710,283710,"LOC283710",Gene
GO:0072376,GO:0072376,"protein activation cascade",Biological Process
57106,57106,"NAT14",Gene
4081,4081,"MAB21L1",Gene
GO:0019355,GO:0019355,"nicotinamide nucleotide biosynthetic process from aspartate",Biological Process
GO:0070203,GO:0070203,"regulation of establishment of protein localization to telomere",Biological Process
UBERON:0000955,UBERON:0000955,"brain",Anatomy
C0154251,C0154251,"Lipid metabolism disorder",Side Effect
1130,1130,"LYST",Gene
10913,10913,"EDAR",Gene
GO:0051965,GO:0051965,"positive regulation of synapse assembly",Biological Process
55809,55809,"TRERF1",Gene
51438,51438,"MAGEC2",Gene
26532,26532,"OR10H3",Gene
C0026633,C0026633,"Congenital oral malformation",Side Effect
6519,6519,"SLC3A1",Gene
GO:0031726,GO:0031726,"CCR1 chemokine receptor binding",Molecular Function
GO:0043470,GO:0043470,"regulation of carbohydrate catabolic process",Biological Process
C0022893,C0022893,"Labyrinthitis",Side Effect
105370374,105370374,"LOC105370374",Gene
144423,144423,"GLT1D1",Gene
23162,23162,"MAPK8IP3",Gene
GO:0044033,GO:0044033,"multi-organism metabolic process",Biological Process
117155,117155,"CATSPER2",Gene
282775,282775,"OR5J2",Gene
