hpo_id	xref	xtype
HP:0000293	UMLS:C2748653	UMLS
HP:0000293	UMLS:C3806443	UMLS
HP:0000293	UMLS:C4280647	UMLS
HP:0000293	UMLS:C4280648	UMLS
HP:0000294	UMLS:C1842366	UMLS
HP:0000295	UMLS:C1856361	UMLS
HP:0000297	UMLS:C1845251	UMLS
HP:0000297	UMLS:C4280646	UMLS
HP:0000298	SNOMEDCT_US:103606006	SNOMEDCT_US
HP:0000298	UMLS:C0424448	UMLS
HP:0000300	UMLS:C1849025	UMLS
HP:0000301	UMLS:C4025865	UMLS
HP:0000303	MSH:D008313	MSH
HP:0000303	SNOMEDCT_US:109504005	SNOMEDCT_US
HP:0000303	SNOMEDCT_US:22810007	SNOMEDCT_US
HP:0000303	UMLS:C0302501	UMLS
HP:0000303	UMLS:C0399526	UMLS
HP:0000303	UMLS:C2227134	UMLS
HP:0000303	UMLS:C4280644	UMLS
HP:0000303	UMLS:C4280645	UMLS
HP:0000306	UMLS:C4025864	UMLS
HP:0000307	UMLS:C1844505	UMLS
HP:0000308	UMLS:C1839546	UMLS
HP:0000309	UMLS:C4021811	UMLS
HP:0000311	UMLS:C0239479	UMLS
HP:0000311	UMLS:C1856468	UMLS
HP:0000315	UMLS:C4025863	UMLS
HP:0000316	MSH:D006972	MSH
HP:0000316	SNOMEDCT_US:194021007	SNOMEDCT_US
HP:0000316	SNOMEDCT_US:22006008	SNOMEDCT_US
HP:0000316	UMLS:C0020534	UMLS
HP:0000317	MSH:D005155	MSH
HP:0000317	SNOMEDCT_US:1070000	SNOMEDCT_US
HP:0000317	UMLS:C0270871	UMLS
HP:0000319	UMLS:C1142533	UMLS
HP:0000320	UMLS:C1837758	UMLS
HP:0000321	UMLS:C1832127	UMLS
HP:0000322	UMLS:C1861324	UMLS
HP:0000324	MSH:D005146	MSH
HP:0000324	SNOMEDCT_US:15253005	SNOMEDCT_US
HP:0000324	UMLS:C1306710	UMLS
HP:0000325	UMLS:C1835884	UMLS
HP:0000326	UMLS:C4025862	UMLS
HP:0000327	UMLS:C0240310	UMLS
HP:0000327	UMLS:C4082243	UMLS
HP:0000327	UMLS:C4280640	UMLS
HP:0000327	UMLS:C4280641	UMLS
HP:0000327	UMLS:C4280642	UMLS
HP:0000327	UMLS:C4280643	UMLS
HP:0000329	UMLS:C1861443	UMLS
HP:0000331	SNOMEDCT_US:699439001	SNOMEDCT_US
HP:0000331	UMLS:C1839323	UMLS
HP:0000331	UMLS:C3697248	UMLS
HP:0000336	UMLS:C1842060	UMLS
HP:0000336	UMLS:C4280636	UMLS
HP:0000336	UMLS:C4280637	UMLS
HP:0000336	UMLS:C4280638	UMLS
HP:0000336	UMLS:C4280639	UMLS
HP:0000337	UMLS:C1849089	UMLS
HP:0000338	SNOMEDCT_US:248149005	SNOMEDCT_US
HP:0000338	UMLS:C0813217	UMLS
HP:0000338	UMLS:C1862474	UMLS
HP:0000338	UMLS:C4280635	UMLS
HP:0000339	UMLS:C1846011	UMLS
HP:0000340	UMLS:C1857679	UMLS
HP:0000341	UMLS:C1839758	UMLS
HP:0000343	UMLS:C1865014	UMLS
HP:0000346	UMLS:C1848473	UMLS
HP:0000347	MSH:D008844	MSH
HP:0000347	SNOMEDCT_US:32958008	SNOMEDCT_US
HP:0000347	UMLS:C0025990	UMLS
HP:0000347	UMLS:C0240295	UMLS
HP:0000347	UMLS:C1857130	UMLS
HP:0000348	UMLS:C0239676	UMLS
HP:0000348	UMLS:C2677762	UMLS
HP:0000349	UMLS:C1853486	UMLS
HP:0000350	UMLS:C1845250	UMLS
HP:0000350	UMLS:C4280633	UMLS
HP:0000350	UMLS:C4280634	UMLS
HP:0000356	SNOMEDCT_US:275259005	SNOMEDCT_US
HP:0000356	UMLS:C0266589	UMLS
HP:0000356	UMLS:C1846460	UMLS
HP:0000357	UMLS:C4021810	UMLS
HP:0000358	SNOMEDCT_US:253251006	SNOMEDCT_US
HP:0000358	UMLS:C0431478	UMLS
HP:0000359	UMLS:C4021809	UMLS
HP:0000360	MSH:D014012	MSH
HP:0000360	SNOMEDCT_US:162349004	SNOMEDCT_US
HP:0000360	SNOMEDCT_US:162352007	SNOMEDCT_US
HP:0000360	SNOMEDCT_US:60862001	SNOMEDCT_US
HP:0000360	UMLS:C0040264	UMLS
HP:0000361	UMLS:C1854340	UMLS
HP:0000362	MSH:D010040	MSH
HP:0000362	SNOMEDCT_US:11543004	SNOMEDCT_US
HP:0000362	UMLS:C0029899	UMLS
HP:0000363	UMLS:C4021808	UMLS
HP:0000364	UMLS:C4025860	UMLS
HP:0000365	MSH:D003638	MSH
HP:0000365	MSH:D034381	MSH
HP:0000365	SNOMEDCT_US:103276001	SNOMEDCT_US
HP:0000365	SNOMEDCT_US:15188001	SNOMEDCT_US
HP:0000365	SNOMEDCT_US:343087000	SNOMEDCT_US
HP:0000365	SNOMEDCT_US:95828007	SNOMEDCT_US
HP:0000365	UMLS:C0011053	UMLS
HP:0000365	UMLS:C0018772	UMLS
HP:0000365	UMLS:C0339789	UMLS
HP:0000365	UMLS:C1384666	UMLS
HP:0000366	SNOMEDCT_US:128274005	SNOMEDCT_US
HP:0000366	SNOMEDCT_US:72089000	SNOMEDCT_US
HP:0000366	UMLS:C0240547	UMLS
HP:0000366	UMLS:C0265736	UMLS
HP:0000366	UMLS:C2235909	UMLS
HP:0000368	UMLS:C1857486	UMLS
HP:0000369	SNOMEDCT_US:95515009	SNOMEDCT_US
HP:0000369	UMLS:C0239234	UMLS
HP:0000370	UMLS:C1861141	UMLS
HP:0000371	SNOMEDCT_US:3110003	SNOMEDCT_US
HP:0000371	UMLS:C0271429	UMLS
HP:0000372	UMLS:C4021807	UMLS
HP:0000375	UMLS:C4025858	UMLS
HP:0000376	UMLS:C1857078	UMLS
HP:0000376	UMLS:C4025857	UMLS
HP:0000377	SNOMEDCT_US:253255002	SNOMEDCT_US
HP:0000377	UMLS:C0431483	UMLS
HP:0000377	UMLS:C0857379	UMLS
HP:0000378	UMLS:C1845447	UMLS
HP:0000378	UMLS:C4020892	UMLS
HP:0000381	UMLS:C1861326	UMLS
HP:0000383	UMLS:C4025856	UMLS
HP:0000384	UMLS:C1860816	UMLS
HP:0000384	UMLS:C4072826	UMLS
HP:0000385	UMLS:C1842680	UMLS
HP:0000387	UMLS:C1849364	UMLS
HP:0000388	MSH:D010033	MSH
HP:0000388	SNOMEDCT_US:65363002	SNOMEDCT_US
HP:0000388	UMLS:C0029882	UMLS
HP:0000389	SNOMEDCT_US:21186006	SNOMEDCT_US
HP:0000389	UMLS:C0271441	UMLS
HP:0000389	UMLS:C0743359	UMLS
HP:0000391	UMLS:C1837732	UMLS
HP:0000394	SNOMEDCT_US:76223006	SNOMEDCT_US
HP:0000394	UMLS:C0266614	UMLS
HP:0000395	UMLS:C1845272	UMLS
HP:0000396	UMLS:C1837731	UMLS
HP:0000399	UMLS:C4021806	UMLS
HP:0000400	SNOMEDCT_US:275480001	SNOMEDCT_US
HP:0000400	SNOMEDCT_US:69056000	SNOMEDCT_US
HP:0000400	UMLS:C0152421	UMLS
HP:0000400	UMLS:C0554972	UMLS
HP:0000400	UMLS:C1835581	UMLS
HP:0000400	UMLS:C1848570	UMLS
HP:0000400	UMLS:C1850189	UMLS
HP:0000400	UMLS:C1855062	UMLS
HP:0000400	UMLS:C1860838	UMLS
HP:0000402	SNOMEDCT_US:300127002	SNOMEDCT_US
HP:0000402	SNOMEDCT_US:301061006	SNOMEDCT_US
HP:0000402	UMLS:C0395837	UMLS
HP:0000402	UMLS:C0576860	UMLS
HP:0000403	UMLS:C0747085	UMLS
HP:0000405	MSH:D006314	MSH
HP:0000405	SNOMEDCT_US:44057004	SNOMEDCT_US
HP:0000405	UMLS:C0018777	UMLS
HP:0000407	MSH:D006319	MSH
HP:0000407	SNOMEDCT_US:60700002	SNOMEDCT_US
HP:0000407	UMLS:C0018784	UMLS
HP:0000408	UMLS:C1843156	UMLS
HP:0000410	MSH:D046089	MSH
HP:0000410	SNOMEDCT_US:77507001	SNOMEDCT_US
HP:0000410	UMLS:C0155552	UMLS
HP:0000411	SNOMEDCT_US:275478007	SNOMEDCT_US
HP:0000411	UMLS:C1305420	UMLS
HP:0000411	UMLS:C1855285	UMLS
HP:0000413	UMLS:C1398325	UMLS
HP:0000413	UMLS:C1840305	UMLS
HP:0000413	UMLS:C1857079	UMLS
HP:0000413	UMLS:C1866190	UMLS
HP:0000414	MSH:C538354	MSH
HP:0000414	UMLS:C0240543	UMLS
HP:0000414	UMLS:C1834118	UMLS
HP:0000414	UMLS:C1855751	UMLS
HP:0000415	UMLS:C4025855	UMLS
HP:0000417	UMLS:C1857645	UMLS
HP:0000418	UMLS:C1837761	UMLS
HP:0000419	SNOMEDCT_US:95433000	SNOMEDCT_US
HP:0000419	UMLS:C0151790	UMLS
HP:0000420	UMLS:C1844857	UMLS
HP:0000421	MSH:D004844	MSH
HP:0000421	SNOMEDCT_US:12441001	SNOMEDCT_US
HP:0000421	SNOMEDCT_US:249366005	SNOMEDCT_US
HP:0000421	UMLS:C0014591	UMLS
HP:0000422	UMLS:C4021805	UMLS
HP:0000426	UMLS:C1854113	UMLS
HP:0000426	UMLS:C4230640	UMLS
HP:0000429	UMLS:C2227020	UMLS
HP:0000429	UMLS:C4021804	UMLS
HP:0000429	UMLS:C4280631	UMLS
HP:0000429	UMLS:C4280632	UMLS
HP:0000430	UMLS:C1834055	UMLS
HP:0000431	SNOMEDCT_US:249321001	SNOMEDCT_US
HP:0000431	UMLS:C1839764	UMLS
HP:0000431	UMLS:C1849367	UMLS
HP:0000433	UMLS:C4025854	UMLS
HP:0000434	UMLS:C4025853	UMLS
HP:0000436	UMLS:C4025852	UMLS
HP:0000437	UMLS:C1859717	UMLS
HP:0000444	UMLS:C0240538	UMLS
HP:0000445	SNOMEDCT_US:249321001	SNOMEDCT_US
HP:0000445	UMLS:C0426421	UMLS
HP:0000446	SNOMEDCT_US:249322008	SNOMEDCT_US
HP:0000446	UMLS:C0426422	UMLS
HP:0000446	UMLS:C4020891	UMLS
HP:0000446	UMLS:C4280630	UMLS
HP:0000447	UMLS:C1853482	UMLS
HP:0000448	SNOMEDCT_US:249311009	SNOMEDCT_US
HP:0000448	UMLS:C0426415	UMLS
HP:0000448	UMLS:C1400105	UMLS
HP:0000448	UMLS:C4280629	UMLS
HP:0000451	UMLS:C1839765	UMLS
HP:0000452	SNOMEDCT_US:306963008	SNOMEDCT_US
HP:0000452	UMLS:C0584837	UMLS
HP:0000453	MSH:D002754	MSH
HP:0000453	SNOMEDCT_US:204508009	SNOMEDCT_US
HP:0000453	UMLS:C0008297	UMLS
HP:0000454	SNOMEDCT_US:21558008	SNOMEDCT_US
HP:0000454	SNOMEDCT_US:248568003	SNOMEDCT_US
HP:0000454	UMLS:C0277873	UMLS
HP:0000455	SNOMEDCT_US:249327002	SNOMEDCT_US
HP:0000455	UMLS:C0426429	UMLS
HP:0000456	SNOMEDCT_US:249326006	SNOMEDCT_US
HP:0000456	UMLS:C0426428	UMLS
HP:0000456	UMLS:C4020890	UMLS
HP:0000457	UMLS:C1842876	UMLS
HP:0000458	MSH:D000857	MSH
HP:0000458	SNOMEDCT_US:44169009	SNOMEDCT_US
HP:0000458	UMLS:C0003126	UMLS
HP:0000460	SNOMEDCT_US:249322008	SNOMEDCT_US
HP:0000460	UMLS:C0426422	UMLS
HP:0000463	SNOMEDCT_US:708670007	SNOMEDCT_US
HP:0000463	UMLS:C1840077	UMLS
HP:0000464	SNOMEDCT_US:298390003	SNOMEDCT_US
HP:0000464	SNOMEDCT_US:40052002	SNOMEDCT_US
HP:0000464	UMLS:C0266623	UMLS
HP:0000464	UMLS:C0575167	UMLS
HP:0000464	UMLS:C4280628	UMLS
HP:0000465	SNOMEDCT_US:11731003	SNOMEDCT_US
HP:0000465	UMLS:C0221217	UMLS
HP:0000466	UMLS:C1859212	UMLS
HP:0000467	UMLS:C0240479	UMLS
HP:0000468	UMLS:C4025850	UMLS
HP:0000470	SNOMEDCT_US:95427009	SNOMEDCT_US
HP:0000470	UMLS:C0521525	UMLS
HP:0000471	UMLS:C0854242	UMLS
HP:0000472	UMLS:C1839816	UMLS
HP:0000473	MSH:D014103	MSH
HP:0000473	SNOMEDCT_US:270476009	SNOMEDCT_US
HP:0000473	SNOMEDCT_US:70070008	SNOMEDCT_US
HP:0000473	SNOMEDCT_US:74333002	SNOMEDCT_US
HP:0000473	UMLS:C0040485	UMLS
HP:0000473	UMLS:C0152116	UMLS
HP:0000473	UMLS:C0949445	UMLS
HP:0000474	UMLS:C1836940	UMLS
HP:0000475	UMLS:C1853638	UMLS
HP:0000476	MSH:D018191	MSH
HP:0000476	SNOMEDCT_US:399882002	SNOMEDCT_US
HP:0000476	SNOMEDCT_US:40225001	SNOMEDCT_US
HP:0000476	SNOMEDCT_US:423984004	SNOMEDCT_US
HP:0000476	UMLS:C0206620	UMLS
HP:0000478	MSH:D005124	MSH
HP:0000478	MSH:D005128	MSH
HP:0000478	SNOMEDCT_US:19416009	SNOMEDCT_US
HP:0000478	SNOMEDCT_US:371405004	SNOMEDCT_US
HP:0000478	SNOMEDCT_US:371409005	SNOMEDCT_US
HP:0000478	UMLS:C0015393	UMLS
HP:0000478	UMLS:C0015397	UMLS
HP:0000479	MSH:D012164	MSH
HP:0000479	SNOMEDCT_US:29555009	SNOMEDCT_US
HP:0000479	UMLS:C0035300	UMLS
HP:0000479	UMLS:C0035309	UMLS
HP:0000480	SNOMEDCT_US:39302008	SNOMEDCT_US
HP:0000480	UMLS:C0240896	UMLS
HP:0000481	UMLS:C1855670	UMLS
HP:0000481	UMLS:C4020889	UMLS
HP:0000482	SNOMEDCT_US:26098002	SNOMEDCT_US
HP:0000482	UMLS:C0266544	UMLS
HP:0000482	UMLS:C1167713	UMLS
HP:0000483	MSH:D001251	MSH
HP:0000483	SNOMEDCT_US:82649003	SNOMEDCT_US
HP:0000483	UMLS:C0004106	UMLS
HP:0000484	SNOMEDCT_US:449734001	SNOMEDCT_US
HP:0000484	UMLS:C1847524	UMLS
HP:0000485	MSH:C562829	MSH
HP:0000485	SNOMEDCT_US:204118005	SNOMEDCT_US
HP:0000485	SNOMEDCT_US:268158009	SNOMEDCT_US
HP:0000485	UMLS:C0344530	UMLS
HP:0000485	UMLS:C1167712	UMLS
HP:0000486	MSH:D013285	MSH
HP:0000486	SNOMEDCT_US:128602000	SNOMEDCT_US
HP:0000486	SNOMEDCT_US:22066006	SNOMEDCT_US
HP:0000486	UMLS:C0038379	UMLS
HP:0000487	SNOMEDCT_US:95509009	SNOMEDCT_US
HP:0000487	UMLS:C0521579	UMLS
HP:0000488	MSH:D012164	MSH
HP:0000488	SNOMEDCT_US:29555009	SNOMEDCT_US
HP:0000488	UMLS:C0035309	UMLS
HP:0000490	MSH:D015841	MSH
HP:0000490	SNOMEDCT_US:246923005	SNOMEDCT_US
HP:0000490	SNOMEDCT_US:80093006	SNOMEDCT_US
HP:0000490	UMLS:C0014306	UMLS
HP:0000490	UMLS:C0423224	UMLS
HP:0000491	MSH:D007634	MSH
HP:0000491	SNOMEDCT_US:5888003	SNOMEDCT_US
HP:0000491	UMLS:C0022568	UMLS
HP:0000492	UMLS:C4021803	UMLS
HP:0000493	UMLS:C4025849	UMLS
HP:0000494	SNOMEDCT_US:246800008	SNOMEDCT_US
HP:0000494	UMLS:C0423110	UMLS
HP:0000495	MSH:D003320	MSH
HP:0000495	SNOMEDCT_US:2055003	SNOMEDCT_US
HP:0000495	SNOMEDCT_US:91514001	SNOMEDCT_US
HP:0000495	UMLS:C0010043	UMLS
HP:0000495	UMLS:C0155119	UMLS
HP:0000495	UMLS:C4020888	UMLS
HP:0000496	SNOMEDCT_US:103252009	SNOMEDCT_US
HP:0000496	UMLS:C0497202	UMLS
HP:0000497	UMLS:C4025848	UMLS
HP:0000498	MSH:D001762	MSH
HP:0000498	SNOMEDCT_US:231796003	SNOMEDCT_US
HP:0000498	SNOMEDCT_US:41446000	SNOMEDCT_US
HP:0000498	UMLS:C0005741	UMLS
HP:0000498	UMLS:C0339063	UMLS
HP:0000499	UMLS:C2675111	UMLS
HP:0000501	MSH:D005901	MSH
HP:0000501	SNOMEDCT_US:23986001	SNOMEDCT_US
HP:0000501	UMLS:C0017601	UMLS
HP:0000502	UMLS:C4025847	UMLS
HP:0000503	UMLS:C1855391	UMLS
HP:0000504	UMLS:C4025846	UMLS
HP:0000505	MSH:D014786	MSH
HP:0000505	MSH:D015354	MSH
HP:0000505	SNOMEDCT_US:246635007	SNOMEDCT_US
HP:0000505	SNOMEDCT_US:397540003	SNOMEDCT_US
HP:0000505	SNOMEDCT_US:7973008	SNOMEDCT_US
HP:0000505	UMLS:C0042798	UMLS
HP:0000505	UMLS:C3665347	UMLS
HP:0000506	MSH:C562941	MSH
HP:0000506	SNOMEDCT_US:246803005	SNOMEDCT_US
HP:0000506	UMLS:C0423113	UMLS
HP:0000508	MSH:D001763	MSH
HP:0000508	SNOMEDCT_US:11934000	SNOMEDCT_US
HP:0000508	UMLS:C0005745	UMLS
HP:0000509	MSH:D003231	MSH
HP:0000509	SNOMEDCT_US:9826008	SNOMEDCT_US
HP:0000509	UMLS:C0009763	UMLS
HP:0000509	UMLS:C1864156	UMLS
HP:0000510	MSH:D012174	MSH
HP:0000510	SNOMEDCT_US:28835009	SNOMEDCT_US
HP:0000510	UMLS:C0035334	UMLS
HP:0000511	SNOMEDCT_US:246773002	SNOMEDCT_US
HP:0000511	UMLS:C0339652	UMLS
HP:0000511	UMLS:C1843369	UMLS
HP:0000512	SNOMEDCT_US:274524001	SNOMEDCT_US
HP:0000512	UMLS:C0476397	UMLS
HP:0000514	SNOMEDCT_US:404686001	SNOMEDCT_US
HP:0000514	UMLS:C1321329	UMLS
HP:0000517	MSH:D007905	MSH
HP:0000517	SNOMEDCT_US:10810001	SNOMEDCT_US
HP:0000517	UMLS:C0023308	UMLS
HP:0000517	UMLS:C0549651	UMLS
HP:0000518	MSH:D002386	MSH
HP:0000518	SNOMEDCT_US:128306009	SNOMEDCT_US
HP:0000518	SNOMEDCT_US:193570009	SNOMEDCT_US
HP:0000518	SNOMEDCT_US:247053007	SNOMEDCT_US
HP:0000518	UMLS:C0086543	UMLS
HP:0000518	UMLS:C1510497	UMLS
HP:0000519	SNOMEDCT_US:609587005	SNOMEDCT_US
HP:0000519	SNOMEDCT_US:79410001	SNOMEDCT_US
HP:0000519	UMLS:C0009691	UMLS
HP:0000519	UMLS:C3277059	UMLS
HP:0000520	MSH:D005094	MSH
HP:0000520	SNOMEDCT_US:18265008	SNOMEDCT_US
HP:0000520	UMLS:C0015300	UMLS
HP:0000520	UMLS:C1837760	UMLS
HP:0000520	UMLS:C1848490	UMLS
HP:0000520	UMLS:C1862425	UMLS
HP:0000522	MSH:C562827	MSH
HP:0000522	SNOMEDCT_US:253215004	SNOMEDCT_US
HP:0000522	UMLS:C0344505	UMLS
HP:0000523	SNOMEDCT_US:95723009	SNOMEDCT_US
HP:0000523	UMLS:C0235259	UMLS
HP:0000524	SNOMEDCT_US:231870008	SNOMEDCT_US
HP:0000524	UMLS:C0239105	UMLS
HP:0000525	UMLS:C4025845	UMLS
HP:0000526	MSH:D015783	MSH
HP:0000526	SNOMEDCT_US:69278003	SNOMEDCT_US
HP:0000526	UMLS:C0003076	UMLS
HP:0000527	UMLS:C1853738	UMLS
HP:0000528	MSH:D000853	MSH
HP:0000528	SNOMEDCT_US:204099004	SNOMEDCT_US
HP:0000528	SNOMEDCT_US:7183006	SNOMEDCT_US
HP:0000528	UMLS:C0003119	UMLS
HP:0000529	UMLS:C1839364	UMLS
HP:0000529	UMLS:C3277697	UMLS
HP:0000531	UMLS:C1096610	UMLS
HP:0000532	UMLS:C4025844	UMLS
HP:0000533	SNOMEDCT_US:95686007	SNOMEDCT_US
HP:0000533	UMLS:C4048273	UMLS
HP:0000534	UMLS:C4011556	UMLS
HP:0000535	UMLS:C1832446	UMLS
HP:0000537	SNOMEDCT_US:400956000	SNOMEDCT_US
HP:0000537	UMLS:C1303003	UMLS
HP:0000538	MSH:C562401	MSH
HP:0000538	SNOMEDCT_US:57138009	SNOMEDCT_US
HP:0000538	UMLS:C0155300	UMLS
HP:0000539	UMLS:C4025843	UMLS
HP:0000540	MSH:D006956	MSH
HP:0000540	SNOMEDCT_US:38101003	SNOMEDCT_US
HP:0000540	UMLS:C0020490	UMLS
HP:0000541	MSH:D012163	MSH
HP:0000541	SNOMEDCT_US:42059000	SNOMEDCT_US
HP:0000541	UMLS:C0035305	UMLS
HP:0000542	UMLS:C1846463	UMLS
HP:0000543	SNOMEDCT_US:302200001	SNOMEDCT_US
HP:0000543	UMLS:C0554970	UMLS
HP:0000544	MSH:D009886	MSH
HP:0000544	MSH:D017246	MSH
HP:0000544	SNOMEDCT_US:19373007	SNOMEDCT_US
HP:0000544	SNOMEDCT_US:46252003	SNOMEDCT_US
HP:0000544	UMLS:C0162292	UMLS
HP:0000544	UMLS:C0162674	UMLS
HP:0000545	MSH:D009216	MSH
HP:0000545	SNOMEDCT_US:57190000	SNOMEDCT_US
HP:0000545	UMLS:C0027092	UMLS
HP:0000546	MSH:D012162	MSH
HP:0000546	SNOMEDCT_US:95695004	SNOMEDCT_US
HP:0000546	UMLS:C0035304	UMLS
HP:0000547	MSH:D012174	MSH
HP:0000547	SNOMEDCT_US:28835009	SNOMEDCT_US
HP:0000547	UMLS:C0035334	UMLS
HP:0000548	MSH:D012174	MSH
HP:0000548	SNOMEDCT_US:28835009	SNOMEDCT_US
HP:0000548	SNOMEDCT_US:312917007	SNOMEDCT_US
HP:0000548	UMLS:C0035334	UMLS
HP:0000548	UMLS:C0730290	UMLS
HP:0000548	UMLS:C4072827	UMLS
HP:0000549	UMLS:C1845274	UMLS
HP:0000550	UMLS:C1855685	UMLS
HP:0000551	MSH:D003117	MSH
HP:0000551	SNOMEDCT_US:23289000	SNOMEDCT_US
HP:0000551	SNOMEDCT_US:367469000	SNOMEDCT_US
HP:0000551	UMLS:C0009398	UMLS
HP:0000551	UMLS:C0234629	UMLS
HP:0000551	UMLS:C3552853	UMLS
HP:0000552	MSH:D003117	MSH
HP:0000552	SNOMEDCT_US:51886007	SNOMEDCT_US
HP:0000552	SNOMEDCT_US:85049009	SNOMEDCT_US
HP:0000552	UMLS:C0155017	UMLS
HP:0000552	UMLS:C1970167	UMLS
HP:0000553	UMLS:C4025842	UMLS
HP:0000554	MSH:D014605	MSH
HP:0000554	SNOMEDCT_US:128473001	SNOMEDCT_US
HP:0000554	UMLS:C0042164	UMLS
HP:0000555	SNOMEDCT_US:1361009	SNOMEDCT_US
HP:0000555	UMLS:C0152458	UMLS
HP:0000556	MSH:D058499	MSH
HP:0000556	SNOMEDCT_US:314407005	SNOMEDCT_US
HP:0000556	UMLS:C0854723	UMLS
HP:0000557	MSH:D006871	MSH
HP:0000557	SNOMEDCT_US:204113001	SNOMEDCT_US
HP:0000557	SNOMEDCT_US:246920008	SNOMEDCT_US
HP:0000557	SNOMEDCT_US:413728006	SNOMEDCT_US
HP:0000557	UMLS:C0020302	UMLS
HP:0000557	UMLS:C0423221	UMLS
HP:0000558	MSH:C535679	MSH
HP:0000558	SNOMEDCT_US:47507006	SNOMEDCT_US
HP:0000558	UMLS:C0265341	UMLS
HP:0000559	MSH:D065306	MSH
HP:0000559	SNOMEDCT_US:95726001	SNOMEDCT_US
HP:0000559	UMLS:C0349702	UMLS
HP:0000561	UMLS:C1843005	UMLS
HP:0000561	UMLS:C4280626	UMLS
HP:0000561	UMLS:C4280627	UMLS
HP:0000563	MSH:D007640	MSH
HP:0000563	SNOMEDCT_US:65636009	SNOMEDCT_US
HP:0000563	UMLS:C0022578	UMLS
HP:0000564	SNOMEDCT_US:278530008	SNOMEDCT_US
HP:0000564	UMLS:C0344511	UMLS
HP:0000565	MSH:D004948	MSH
HP:0000565	SNOMEDCT_US:16596007	SNOMEDCT_US
HP:0000565	UMLS:C0014877	UMLS
HP:0000567	SNOMEDCT_US:39302008	SNOMEDCT_US
HP:0000567	UMLS:C0240896	UMLS
HP:0000568	MSH:D008850	MSH
HP:0000568	SNOMEDCT_US:204108000	SNOMEDCT_US
HP:0000568	SNOMEDCT_US:61142002	SNOMEDCT_US
HP:0000568	UMLS:C0026010	UMLS
HP:0000568	UMLS:C4280625	UMLS
HP:0000568	UMLS:C4280808	UMLS
HP:0000570	UMLS:C1842584	UMLS
HP:0000570	UMLS:C4025841	UMLS
HP:0000571	SNOMEDCT_US:246768008	SNOMEDCT_US
HP:0000571	UMLS:C0423082	UMLS
HP:0000572	SNOMEDCT_US:7973008	SNOMEDCT_US
HP:0000572	UMLS:C3665386	UMLS
HP:0000573	MSH:D012166	MSH
HP:0000573	SNOMEDCT_US:28998008	SNOMEDCT_US
HP:0000573	UMLS:C0035317	UMLS
HP:0000574	UMLS:C1853487	UMLS
HP:0000575	MSH:D009898	MSH
HP:0000575	MSH:D012607	MSH
HP:0000575	SNOMEDCT_US:23388006	SNOMEDCT_US
HP:0000575	SNOMEDCT_US:81016008	SNOMEDCT_US
HP:0000575	UMLS:C0036454	UMLS
HP:0000575	UMLS:C0344233	UMLS
HP:0000576	MSH:D012607	MSH
HP:0000576	SNOMEDCT_US:33014001	SNOMEDCT_US
HP:0000576	UMLS:C0271196	UMLS
HP:0000577	MSH:D005099	MSH
HP:0000577	SNOMEDCT_US:399054005	SNOMEDCT_US
HP:0000577	SNOMEDCT_US:399252000	SNOMEDCT_US
HP:0000577	UMLS:C0015310	UMLS
HP:0000579	MSH:D007767	MSH
HP:0000579	SNOMEDCT_US:231841004	SNOMEDCT_US
HP:0000579	SNOMEDCT_US:246865000	SNOMEDCT_US
HP:0000579	SNOMEDCT_US:314022009	SNOMEDCT_US
HP:0000579	SNOMEDCT_US:416920000	SNOMEDCT_US
HP:0000579	UMLS:C0022906	UMLS
HP:0000579	UMLS:C1281931	UMLS
HP:0000580	MSH:D012174	MSH
HP:0000580	SNOMEDCT_US:28835009	SNOMEDCT_US
HP:0000580	UMLS:C0035334	UMLS
HP:0000581	MSH:D016569	MSH
HP:0000581	UMLS:C0005744	UMLS
HP:0000582	SNOMEDCT_US:246799009	SNOMEDCT_US
HP:0000582	UMLS:C0423109	UMLS
HP:0000584	UMLS:C1832170	UMLS
HP:0000585	MSH:C562399	MSH
HP:0000585	SNOMEDCT_US:35055000	SNOMEDCT_US
HP:0000585	UMLS:C0155120	UMLS
HP:0000586	UMLS:C1865244	UMLS
HP:0000587	UMLS:C0029131	UMLS
HP:0000588	MSH:C535970	MSH
HP:0000588	SNOMEDCT_US:17541006	SNOMEDCT_US
HP:0000588	SNOMEDCT_US:44295002	SNOMEDCT_US
HP:0000588	UMLS:C0155299	UMLS
HP:0000589	MSH:D003103	MSH
HP:0000589	SNOMEDCT_US:92828000	SNOMEDCT_US
HP:0000589	SNOMEDCT_US:93390002	SNOMEDCT_US
HP:0000589	UMLS:C0009363	UMLS
HP:0000590	MSH:D017246	MSH
HP:0000590	SNOMEDCT_US:46252003	SNOMEDCT_US
HP:0000590	UMLS:C0162674	UMLS
HP:0000591	UMLS:C4025840	UMLS
HP:0000592	SNOMEDCT_US:204164000	SNOMEDCT_US
HP:0000592	UMLS:C0542514	UMLS
HP:0000593	SNOMEDCT_US:204142009	SNOMEDCT_US
HP:0000593	UMLS:C3152182	UMLS
HP:0000594	SNOMEDCT_US:246986004	SNOMEDCT_US
HP:0000594	UMLS:C0423276	UMLS
HP:0000597	MSH:D009886	MSH
HP:0000597	UMLS:C0751401	UMLS
HP:0000598	SNOMEDCT_US:275259005	SNOMEDCT_US
HP:0000598	UMLS:C0266589	UMLS
HP:0000599	UMLS:C4025839	UMLS
HP:0000600	UMLS:C4025838	UMLS
