struct_id	relationship_name	disease_name	umls_cui	snomed_conceptid
2998	indication	Staphylococcal infectious disease	C0038160	56038003
4233	indication	Reversal of neuromuscular blockade	C0412773	241703000
4716	indication	Philadelphia chromosome-positive acute lymphoblastic leukemia	C1960397	425688002
4804	indication	Mucositis following radiation therapy	C0392190	109257007
4804	indication	Drug-induced mucositis	C1274988	403666006
4141	indication	Impotence	C0242350	397803000
2672	indication	Pain	C0030193	22253000
4113	indication	Acute coronary syndrome	C0948089	394659003
2063	indication	Acute postoperative pain	C2215257	107401000119105
4634	indication	Multiple sclerosis	C0026769	24700007
4365	indication	Atrial fibrillation	C0004238	49436004
1807	indication	Niemann-Pick disease, type C	C0220756	66751000
4318	indication	Non-small cell lung cancer, positive for epidermal growth factor receptor expression	C1960925	426964009
4303	indication	Partial seizure	C0014547	29753000
4641	indication	Nasal congestion	C0027424	68235000
4622	indication	Irritable bowel syndrome characterized by constipation	C1868889	440630006
4622	indication	Chronic idiopathic constipation	C0267509	82934008
2230	indication	Ventricular arrhythmia	C0085612	44103008
654	indication	Vertigo	C0042571	399153001
654	indication	Nausea	C0027497	422587007
654	indication	Motion sickness	C0026603	37031009
1298	indication	Diabetes mellitus type 2	C0011860	44054006
4805	indication	Human immunodeficiency virus infection	C0019693	86406008
43	indication	Rheumatoid arthritis	C0003873	69896004
43	indication	Ankylosing spondylitis	C0038013	9631008
43	indication	Osteoarthritis	C0029408	396275006
43	indication	Adhesive capsulitis of shoulder	C1306835	399114005
43	indication	Backache	C0004604	161891005
4794	indication	Bacterial conjunctivitis	C0009768	128350005
4794	indication	Infective blepharitis	C0729587	312219000
4794	indication	Blepharoconjunctivitis	C0005743	68659002
4794	indication	Bacterial keratitis	C0854211	314557000
4785	indication	Condyloma acuminatum	C0009663	240542006
4785	indication	Perianal warts	C0343730	266114001
4779	indication	Colonoscopy	C0009378	73761001
4706	indication	Rheumatoid arthritis	C0003873	69896004
2027	indication	Hypertensive disorder	C0020538	38341003
2027	indication	Angina pectoris	C0002962	194828000
2027	indication	Ventricular arrhythmia	C0085612	44103008
2027	indication	Anxiety	C0003467	48694002
1930	indication	Urinary tract infectious disease	C0042029	68566005
4116	indication	Pneumonia due to Staphylococcus aureus	C2349530	441658007
4727	indication	Plaque psoriasis	C0406317	200965009
4723	indication	Primary hyperoxaluria	C0020501	17901006
579	indication	Diagnostic aid	C0358514	2949005
4797	indication	Toxic effect of cyanide	C0238080	66207005
4790	indication	Infection of skin AND/OR subcutaneous tissue	C0178299	19824006
4684	indication	Partial seizure	C0014547	29753000
4665	indication	Infection protection	C0150259	386335003
4653	indication	Salmonella infection	C0036117	302231008
4653	indication	Typhoid fever	C0041466	4834000
4179	indication	Magnetic resonance imaging	C0024485	113091000
3035	indication	Antiseptic preparation	C0443072	261276004
2105	indication	Parkinsonism	C0242422	32798002
99	indication	Major depressive disorder	C1269683	370143000
2878	indication	Pain in spine	C0423673	48926009
4184	indication	Peripheral vascular disease	C0085096	400047006
4192	indication	Amyloidosis	C0002726	17602002
4190	indication	Myeloproliferative disorder	C0027022	425333006
4188	indication	beta Thalassemia	C0005283	65959000
4188	indication	Iron overload	C0282193	60737008
4799	indication	Chronic bronchitis	C0008677	63480004
4799	indication	Pulmonary emphysema	C0034067	87433001
4799	indication	Chronic obstructive lung disease	C0024117	13645005
4800	indication	Malignant tumor of prostate	C0376358	399068003
4326	indication	Dyslipidemia	C0242339	370992007
4285	indication	Positron emission tomography	C0032743	82918005
2960	indication	Osteosarcoma of bone	C0585442	307576001
4473	indication	Colonoscopy	C0009378	73761001
3391	indication	Infective cystitis	C0600041	236620008
205	indication	Toxic effect of cyanide	C0238080	66207005
3229	indication	Psoriasis	C0033860	9014002
1921	indication	Ménière's disease	C0025281	13445001
1921	indication	Hyperlipidemia	C0020473	55822004
1263	indication	Epilepsy	C0014544	84757009
166	indication	Actinic keratosis	C0022602	201101007
4677	indication	Chronic myeloid leukemia	C0023473	92818009
4180	indication	Clostridium difficile infection	C0343386	186431008
4148	indication	Senile dementia	C0011268	15662003
4148	indication	Alzheimer's disease	C0002395	26929004
3131	indication	Dental plaque	C0011389	4522001
433	indication	Glaucoma	C0017601	23986001
433	indication	Hypertensive disorder	C0020538	38341003
2255	indication	Generalized anxiety disorder	C0270549	21897009
1041	indication	Accidental poisoning by lead and its compounds and fumes	C0261486	216777009
4340	indication	Diabetes mellitus type 2	C0011860	44054006
2626	indication	General anesthesia	C0002915	50697003
4755	indication	Diagnostic aid	C0358514	2949005
1876	indication	Alcoholism	C0001973	7200002
1279	indication	Ovulation induction	C0029967	61285001
1267	indication	Magnetic resonance imaging	C0024485	113091000
3502	indication	Constipation	C0009806	14760008
4757	indication	Relapsing remitting multiple sclerosis	C0751967	426373005
4758	indication	Diabetes mellitus type 2	C0011860	44054006
4304	indication	Diabetes mellitus type 2	C0011860	44054006
3312	indication	Angina pectoris	C0002962	194828000
4410	indication	Multiple myeloma	C0026764	109989006
4330	indication	Non-Hodgkin's lymphoma	C0024305	118601006
4329	indication	Hypercortisolism	C0001622	47270006
4308	indication	Postmenopausal osteoporosis	C0029458	102447009
1672	indication	Disorders of initiating and maintaining sleep	C0021603	194437008
4745	indication	Disorder of the urea cycle metabolism	C0154246	36444000
24	indication	Disorder of the urea cycle metabolism	C0154246	36444000
4746	indication	Multiple myeloma	C0026764	109989006
4483	indication	Multiple myeloma	C0026764	109989006
4747	indication	Familial hypercholesterolemia - homozygous	C0342881	238078005
3642	indication	Diabetes mellitus type 2	C0011860	44054006
4234	indication	Anemia in chronic kidney disease	C1561828	707323002
4654	indication	Gastrointestinal stromal tumor	C0238198	420120006
4749	indication	Dyspareunia	C1384606	71315007
4744	indication	Non-infective diarrhea	C0267436	69980003
4748	indication	Sneezing	C0037383	76067001
4748	indication	Seasonal allergic rhinitis	C0018621	367498001
4748	indication	Allergic conjunctivitis	C0009766	473460002
4748	indication	Allergic rhinitis	C2607914	61582004
4742	indication	Squamous cell carcinoma	C0007137	402815007
4742	indication	Hodgkin's disease	C0019829	118599009
4742	indication	Non-Hodgkin's lymphoma	C0024305	118601006
4728	indication	Rheumatoid arthritis	C0003873	69896004
4750	indication	Respiratory distress syndrome in the newborn	C0035220	46775006
730	indication	Respiratory distress syndrome in the newborn	C0035220	46775006
4738	indication	Respiratory distress syndrome in the newborn	C0035220	46775006
4751	indication	Cytomegaloviral retinitis	C0206178	22455005
323	indication	Skin irritation	C0152030	367466007
323	contraindication	Appendicitis	C0003615	74400008
391	contraindication	Pneumonia	C0032285	233604007
349	contraindication	Hyperglycemia	C0020456	80394007
349	indication	Eruption of skin	C0015230	271807003
349	contraindication	Measles	C0025007	14189004
349	contraindication	Edema	C0013604	267038008
349	contraindication	Ophthalmic herpes simplex	C0019357	186542001
356	contraindication	Pheochromocytoma	C0031511	302835009
408	contraindication	Urethral stricture	C0041974	76618002
408	contraindication	Poisoning by acetaminophen	C0237963	70273001
432	indication	Local anesthetic intrathecal block	C0002928	231249005
435	contraindication	Alcohol withdrawal-induced convulsion	C0586323	308742005
441	contraindication	Lesion of brain	C0221505	301766008
489	indication	Epilepsy	C0014544	84757009
466	off-label use	Vitamin D deficiency	C0042870	34713006
480	contraindication	Stomatitis	C0038362	61170000
494	contraindication	Conduction disorder of the heart	C0264886	44808001
492	indication	Prostatitis	C0033581	9713002
502	contraindication	Stenosis of cervix	C0269199	83536006
509	contraindication	Hypothyroidism	C0020676	40930008
546	off-label use	Ventilator-acquired pneumonia	C1701940	429271009
537	indication	Acute otitis media	C0271429	3110003
537	indication	Acute exacerbation of chronic bronchitis	C0856695	425748003
537	indication	Upper respiratory infection	C0041912	54150009
530	indication	Infectious disorder of joint	C0157749	363162000
527	indication	Bacterial peritonitis	C0341503	197171003
527	indication	Proteus pneumonia	C1260917	195888009
556	indication	Acute bacterial bronchitis	C0339933	233598009
559	indication	Sepsis due to Pseudomonas	C2887096	448813005
550	indication	Bacterial septicemia	C0684256	10001005
555	indication	Acute bacterial sinusitis	C0275556	75498004
555	indication	Infection of skin AND/OR subcutaneous tissue	C0178299	19824006
555	indication	Infective otitis media	C0729586	312218008
564	indication	Bacterial infection due to Serratia	C0085394	71120004
564	indication	Bacterial urinary infection	C0729524	312124009
563	indication	Peptostreptococcus infection	C1096562	135341000119101
574	indication	Haemophilus influenzae pneumonia	C0276026	70036007
575	indication	Staphylococcal endocarditis	C0520767	73028002
565	indication	Acute bacterial sinusitis	C0275556	75498004
581	contraindication	Drowsy	C0013144	271782001
585	contraindication	Hypoxia	C0242184	389086002
609	contraindication	Hypovolemia	C0546884	28560003
609	contraindication	Hypertriglyceridemia	C0020557	302870006
609	contraindication	Myasthenia gravis	C0026896	91637004
597	off-label use	Aphthous ulcer of mouth	C0038363	426965005
616	contraindication	Disorder of gallbladder	C0016977	39621005
610	contraindication	Disorder of coronary artery	C1956346	414024009
625	contraindication	Cerebrovascular disease	C0007820	62914000
625	contraindication	Anaphylaxis	C0002792	39579001
621	contraindication	Stupor	C0085628	89458003
659	indication	Acute gonococcal urethritis	C0275652	29864006
659	indication	Infective otitis externa	C0021355	86981007
645	indication	Duodenal ulcer disease	C0013295	51868009
647	contraindication	Low blood pressure	C0020649	45007003
26	contraindication	Gastrointestinal hemorrhage	C0017181	74474003
26	off-label use	Malignant tumor of anus	C0153446	363490009
30	contraindication	Basal cell carcinoma of skin	C0007117	254701007
40	contraindication	Sick sinus syndrome	C0037052	36083008
34	contraindication	Hypertriglyceridemia	C0020557	302870006
78	contraindication	Hypoalphalipoproteinemia	C0473527	190785000
90	contraindication	Complete atrioventricular block	C0151517	27885002
85	indication	Varicella	C0008049	38907003
136	contraindication	Chronic lung disease	C0746102	413839001
144	indication	Extrapyramidal disease	C0015371	76349003
749	indication	Cough	C0010200	49727002
138	indication	Congenital atresia of the pulmonary valve	C0242855	204342004
157	indication	Infection due to Enterobacteriaceae	C0014347	128945009
157	indication	Diverticulitis of gastrointestinal tract	C0349774	271366000
132	contraindication	Lesion of brain	C0221505	301766008
132	contraindication	Benign prostatic hyperplasia	C1739363	266569009
180	contraindication	Stupor	C0085628	89458003
164	contraindication	Hypochloremia	C0085680	10399008
192	indication	Acute bacterial sinusitis	C0275556	75498004
184	contraindication	Hepatic coma	C0019147	72836002
184	contraindication	Suicidal thoughts	C0424000	6471006
183	contraindication	Disorder of muscle	C0026848	129565002
195	contraindication	Glaucoma	C0017601	23986001
195	contraindication	Pregnancy, function	C0032961	289908002
197	indication	Aspergillosis	C0004030	65553006
197	indication	Candidiasis of the esophagus	C0239295	20639004
197	indication	Yaws	C0043388	70647001
257	indication	Angina pectoris	C0002962	194828000
242	indication	Bipolar disorder in remission	C0270425	85248005
255	contraindication	Cardiogenic shock	C0036980	89138009
245	contraindication	Prolonged QT interval	C0151878	111975006
229	contraindication	Cerebral hemorrhage	C2937358	274100004
229	contraindication	Ascorbic acid deficiency	C0003969	76169001
268	contraindication	Coronary arteriosclerosis	C0010054	53741008
279	indication	Infectious disease of abdomen	C1112209	128070006
276	indication	Pulmonary Mycobacterium avium complex infection	C2733595	186342000
277	indication	Aspiration pneumonia	C0032290	422588002
333	contraindication	Benign prostatic hyperplasia	C1739363	266569009
348	indication	Transplanted organ rejection	C0345468	213148006
329	contraindication	Angina pectoris	C0002962	194828000
1559	contraindication	Pregnancy, function	C0032961	289908002
1547	indication	Duodenal ulcer disease	C0013295	51868009
1550	contraindication	Gastrointestinal obstruction	C0236124	126765001
1704	contraindication	Humoral hypercalcemia of malignancy	C0149911	47709007
1714	contraindication	Body fluid retention	C0268000	43498006
1659	contraindication	Diabetes mellitus	C0011849	73211009
1659	contraindication	Pregnancy, function	C0032961	289908002
1659	indication	Contraception	C0700589	13197004
1659	contraindication	Carcinoma of female breast	C3163805	447782002
1690	contraindication	Disease of liver	C0023895	235856003
1659	indication	Secondary malignant neoplasm of kidney	C0153685	94360002
1688	indication	Nasal congestion	C0027424	68235000
1708	off-label use	Psoriasis with arthropathy	C0003872	33339001
1672	contraindication	Sarcoidosis	C0036202	31541009
1709	contraindication	Lesion of brain	C0221505	301766008
1650	indication	Osteoarthritis	C0029408	396275006
1690	contraindication	Poisoning by acetaminophen	C0237963	70273001
1606	off-label use	Alcohol withdrawal delirium	C0001957	8635005
1612	indication	Familial hypercholesterolemia - heterozygous	C0342882	238079002
1647	indication	Hodgkin's disease	C0019829	118599009
1585	contraindication	Thyrotoxic crisis	C0040127	29028009
1596	contraindication	Fibrosis of lung	C0034069	51615001
